Water,Methane,Ethane,Propane,Isobutane,Butane,Isopentane,Pentane,Hexane,Heptane,Carbon Dioxide,Nitrogen,H2S,Pressure (psia),Hydrate Temperature (K)
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0,41.15017,255.5858
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0,33.42481,251.2971
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0,26.96561,247.013
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0,21.59779,242.7334
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0,17.16601,238.4583
13.44086,64.51613,9.139785,3.763441,0.5376344,1.075269,0.5376344,0.5376344,0.5376344,0.5376344,5.376344,0,0,13.53262,234.188
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2639.683,294.8364
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2570.941,294.7014
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2502.199,294.564
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2433.555,294.4242
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2365.012,294.2818
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2296.575,294.1367
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2228.25,293.9886
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2160.042,293.8373
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2091.959,293.6825
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,2024.007,293.5239
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1956.195,293.3611
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1888.53,293.1936
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1821.022,293.0208
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1753.682,292.842
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1719.772,292.7492
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1702.439,292.7011
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1702.439,292.7011
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1700.242,292.6954
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1699.134,292.6926
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1696.912,292.687
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1692.466,292.6757
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1683.555,292.653
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1665.667,292.6066
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1629.618,292.5104
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1556.379,292.3027
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1490.07,292.099
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1423.732,291.8784
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1357.658,291.6401
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1291.856,291.3822
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1226.351,291.1026
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1161.168,290.7989
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1096.337,290.4686
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,1031.892,290.1087
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,967.8711,289.716
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,904.3178,289.2864
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,841.2837,288.8156
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,778.828,288.2983
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,717.0207,287.7284
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,655.9439,287.0983
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,595.6957,286.3994
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,536.3939,285.6207
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,478.181,284.7491
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,421.2317,283.768
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,365.7619,282.6566
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,312.0412,281.3882
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,260.4102,279.9284
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,211.303,278.2316
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,165.2768,276.237
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,123.0472,273.8626
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,112.3502,273.1386
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,110.7352,273.0238
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,110.3051,272.9929
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,110.3051,272.9929
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,109.4944,272.8361
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,109.1715,272.7658
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,108.5339,272.6264
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,107.2692,272.3479
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,104.7809,271.7918
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,99.9655,270.6831
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,90.94903,268.48
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,75.14968,264.1308
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,61.87369,259.8325
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,50.63931,255.5377
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,41.18392,251.2473
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,33.26987,246.9613
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,26.68541,242.6798
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,21.24226,238.4028
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,16.77362,234.1304
4.411765,73.52941,6.25,2.573529,0.3676471,0.7352941,1.838235,0.3676471,0.3676471,0.3676471,9.191176,0,0,13.13207,229.8627
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2688.862,295.2965
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2620.054,295.1603
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2551.247,295.0214
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2482.534,294.8801
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2413.919,294.7361
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2345.406,294.5891
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2277,294.439
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2208.708,294.2855
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2140.535,294.1283
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2072.489,293.9669
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,2004.576,293.8009
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1936.805,293.6298
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1869.184,293.453
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1801.723,293.2697
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1734.432,293.079
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1700.547,292.9796
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1683.222,292.9279
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1674.458,292.9015
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1672.252,292.8948
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1672.252,292.8948
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1670.037,292.8885
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1668.929,292.8854
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1666.714,292.8791
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1662.289,292.8665
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1653.463,292.8413
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1635.905,292.7903
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1601.17,292.6868
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1533.203,292.4726
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1466.772,292.2471
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1400.528,292.0044
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1334.547,291.743
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1268.846,291.4609
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1203.451,291.1559
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1138.388,290.8256
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1073.689,290.4673
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,1009.388,290.0779
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,945.5251,289.6538
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,882.1477,289.1909
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,819.3093,288.6845
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,757.0725,288.1291
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,695.5112,287.5179
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,634.713,286.8431
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,574.7822,286.0952
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,515.8446,285.2626
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,458.0531,284.3308
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,401.5957,283.282
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,346.7054,282.0933
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,293.6746,280.7356
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,242.8737,279.1707
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,194.7764,277.3481
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,149.991,275.1999
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,128.0377,273.9106
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,116.0157,273.1137
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,115.2051,273.0572
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,115.2051,273.0572
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,114.2858,272.9043
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,113.9464,272.8332
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,113.2837,272.6938
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,111.9691,272.4153
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,109.3827,271.8592
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,104.3765,270.7505
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,95.00029,268.5476
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,78.56118,264.1991
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,64.73626,259.9016
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,53.02721,255.6075
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,43.16376,251.3177
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,34.90093,247.0323
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,28.02011,242.7514
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,22.32673,238.4748
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,17.64817,234.2028
1.677852,83.89262,5.704698,2.348993,0.3355705,0.6711409,1.677852,0.3355705,0.3355705,0.3355705,2.684564,0,0,13.83176,229.9355
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,2468.812,294.4365
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,2400.317,294.2914
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,2331.822,294.1429
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,2263.438,293.9911
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,2195.169,293.8357
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,2127.021,293.6763
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,2059.001,293.5125
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1991.115,293.3438
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1923.373,293.1698
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1855.783,292.9896
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1788.355,292.8026
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1721.099,292.6078
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1654.028,292.4042
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1587.153,292.1906
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1520.489,291.9655
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1486.899,291.8469
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1478.264,291.8158
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1476.066,291.8079
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1476.066,291.8079
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1473.857,291.8001
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1472.753,291.7963
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1470.544,291.7885
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1466.133,291.773
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1457.338,291.7419
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1439.854,291.679
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1405.313,291.551
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1337.928,291.2856
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1272.275,291.0051
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1206.86,290.7015
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1141.779,290.3727
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1077.06,290.0158
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,1012.737,289.6277
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,948.8505,289.2049
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,885.4465,288.7432
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,822.5783,288.2379
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,760.3084,287.6833
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,698.7098,287.073
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,637.8693,286.399
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,577.8903,285.6518
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,518.8972,284.82
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,461.0416,283.8893
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,404.5091,282.842
1.340483,80.42895,6.702413,1.876676,0.2680965,0.536193,1.340483,0.2680965,0.2680965,0.2680965,6.702413,0,0,349.5303,281.6555
