Specific Gravity,Pressure (psia),Hydrate Temperature (K)
0.864435275,739.539,290.3269
0.864271455,678.1846,289.7401
0.867924262,617.621,289.0914
0.868387237,557.958,288.3711
0.864404736,499.3286,287.5676
0.863881518,441.8947,286.6664
0.86648906,385.8558,285.649
0.864441783,331.4603,284.4924
0.866812093,279.0204,283.1667
0.865952075,228.933,281.6328
0.862514741,181.7065,279.8395
0.868641239,137.9942,277.7181
0.869137984,98.6308,275.1763
0.864320652,79.85525,273.6156
0.864770826,74.53891,273.1138
0.86611796,74.53891,273.1138
0.866215143,73.88584,272.9543
0.866863318,73.66424,272.8839
0.869566638,73.2276,272.7445
0.865192335,72.36158,272.466
0.863949635,70.65821,271.9099
0.862787591,67.36335,270.8013
0.864084369,61.20002,268.5986
0.865479975,50.42152,264.2512
0.869135345,41.38835,259.9552
0.864511006,33.76463,255.6627
0.865993805,27.3664,251.3747
0.865513383,22.02746,247.0913
0.867923016,17.59994,242.8125
0.870600094,13.95263,238.5382
0.862199008,2647.555,296.2776
0.862281867,2578.802,296.1433
0.865349068,2510.05,296.0065
0.864624529,2441.395,295.8673
0.866954161,2372.84,295.7255
0.864428602,2304.391,295.5809
0.862542162,2236.053,295.4333
0.864442056,2167.831,295.2826
0.865478153,2099.733,295.1285
0.86490171,2031.766,294.9708
0.864275294,1963.937,294.8091
0.865394095,1896.255,294.6431
0.865599337,1828.729,294.4725
0.866025064,1761.369,294.2967
0.864558166,1761.369,294.2967
0.86292651,1759.228,294.2918
0.863554173,1758.119,294.2894
0.865673764,1755.889,294.2844
0.861626875,1751.411,294.2743
0.863998093,1742.384,294.2539
0.862474068,1724.071,294.212
0.863318236,1686.549,294.1234
0.86581765,1608.777,293.9276
0.863642944,1531.295,293.7144
0.863353619,1455.439,293.4857
0.860541034,1380.459,293.2376
0.864753253,1305.894,292.9663
0.864551714,1240.716,292.7065
0.867587255,1175.441,292.4224
0.86264519,1110.532,292.1133
0.863699047,1045.999,291.7763
0.863759513,981.8808,291.4083
0.866415653,918.2207,291.0057
0.863070155,855.0679,290.5642
0.863818789,792.4798,290.0789
0.864476539,730.5236,289.5439
0.863633964,669.2787,288.9524
0.862367879,608.8394,288.2958
0.863648926,549.3186,287.5642
0.865408009,490.8531,286.7451
0.861207715,433.6097,285.8231
0.863526685,377.7942,284.7788
0.861860504,323.6633,283.5878
0.865650839,271.5402,282.2184
0.860214372,221.8363,280.6296
0.862142902,175.0789,278.7666
0.86401517,131.9456,276.5565
0.866391794,93.30004,273.9005
0.863129245,83.62307,273.0776
0.862150347,83.24821,273.044
0.86702306,83.24821,273.044
0.860364718,82.60968,272.8793
0.858863134,82.36462,272.8093
0.864140775,81.8786,272.6699
0.862256638,80.91461,272.3914
0.86121828,79.01839,271.8353
0.864677459,75.34997,270.7267
0.863748347,68.48584,268.5238
0.862132589,56.47459,264.1758
0.860700137,46.40031,259.879
0.865005661,37.89113,255.5857
0.864561148,30.74361,251.297
0.863062394,24.77388,247.0129
0.86695402,19.81831,242.7333
0.861120576,15.73161,238.4583
0.84919687,2667.651,296.2095
0.850864104,2598.872,296.0756
0.852156748,2530.092,295.9392
0.852734599,2461.409,295.8005
0.851765448,2392.825,295.6593
0.852952031,2324.344,295.5155
0.849744841,2255.973,295.3688
0.855135449,2187.717,295.2191
0.852083618,2119.582,295.0661
0.854482512,2051.576,294.9096
0.852933371,1983.706,294.7493
0.853161426,1915.98,294.5847
0.853387455,1848.407,294.4154
0.853143337,1780.997,294.2407
0.853533366,1747.056,294.1504
0.854906225,1744.878,294.1446
0.852640962,1743.77,294.1416
0.853665928,1743.77,294.1416
0.852068449,1741.551,294.1362
0.855128154,1740.442,294.1336
0.850895135,1738.219,294.1284
0.855849801,1733.766,294.1178
0.852167604,1724.838,294.0964
0.84938637,1706.889,294.0529
0.852504129,1670.645,293.9625
0.850885817,1596.872,293.7669
0.853929207,1522.982,293.5538
0.850942672,1449.291,293.3219
0.851355553,1383.418,293.0962
0.848468839,1317.494,292.8508
0.851343307,1251.87,292.5849
0.847400161,1186.559,292.296
0.849080114,1121.587,291.9819
0.853768749,1056.987,291.6398
0.85381952,992.7955,291.2664
0.853098835,929.054,290.8582
0.850313968,865.8107,290.4109
0.852152497,803.1217,289.9197
0.852240715,741.0524,289.3788
0.849931191,679.6799,288.7814
0.855254717,619.0956,288.1194
0.854002645,559.4091,287.3827
0.851805992,500.7525,286.5594
0.852301692,443.2871,285.6344
0.852664686,387.2113,284.5891
0.84816445,332.772,283.3998
0.851753565,280.2798,282.036
0.850883952,230.1292,280.4579
0.85024468,182.8254,278.6131
0.851685719,139.0178,276.4309
0.855843293,99.53614,273.8159
0.853529606,94.4477,273.4115
0.851105562,91.27166,273.1489
0.853393086,90.46274,273.0807
0.855046631,90.05198,273.0459
0.854097187,90.05198,273.0459
0.852367181,89.35445,272.8789
0.850954046,89.09053,272.8088
0.853644367,88.56749,272.6695
0.853034891,87.53002,272.391
0.854038306,85.48908,271.8349
0.853518264,81.54,270.7262
0.854347025,74.14817,268.5235
0.85117745,61.20459,264.1756
0.854882708,50.33785,259.8789
0.852643119,41.15017,255.5858
0.856398442,33.42481,251.2971
0.850869544,26.96561,247.013
0.855719848,21.59779,242.7334
0.852643742,17.16601,238.4583
0.805412213,13.53262,234.188
0.805747277,2639.683,294.8364
0.806074354,2570.941,294.7014
0.807563381,2502.199,294.564
0.80776072,2433.555,294.4242
0.805567649,2365.012,294.2818
0.80666634,2296.575,294.1367
0.81099959,2228.25,293.9886
0.810170135,2160.042,293.8373
0.807587696,2091.959,293.6825
0.806791056,2024.007,293.5239
0.806955112,1956.195,293.3611
0.807942085,1888.53,293.1936
0.804669464,1821.022,293.0208
0.806200296,1753.682,292.842
0.803377881,1719.772,292.7492
0.807513495,1702.439,292.7011
0.808009441,1702.439,292.7011
0.805748676,1700.242,292.6954
0.809863023,1699.134,292.6926
0.804263518,1696.912,292.687
0.803786299,1692.466,292.6757
0.807163953,1683.555,292.653
0.808809246,1665.667,292.6066
0.810082904,1629.618,292.5104
0.80579728,1556.379,292.3027
0.808872411,1490.07,292.099
0.806638032,1423.732,291.8784
0.806369794,1357.658,291.6401
0.808482369,1291.856,291.3822
0.808019695,1226.351,291.1026
0.803562265,1161.168,290.7989
0.80966813,1096.337,290.4686
0.809475232,1031.892,290.1087
0.805463924,967.8711,289.716
0.807506656,904.3178,289.2864
0.807703109,841.2837,288.8156
0.807236397,778.828,288.2983
0.805614439,717.0207,287.7284
0.805371802,655.9439,287.0983
0.806663941,595.6957,286.3994
0.809060507,536.3939,285.6207
0.807802249,478.181,284.7491
0.80597382,421.2317,283.768
0.808258446,365.7619,282.6566
0.801017964,312.0412,281.3882
0.80901258,260.4102,279.9284
0.803235621,211.303,278.2316
0.805990167,165.2768,276.237
0.804475709,123.0472,273.8626
0.804125686,112.3502,273.1386
0.809036703,110.7352,273.0238
0.805779647,110.3051,272.9929
0.807408057,110.3051,272.9929
0.806621208,109.4944,272.8361
0.807669131,109.1715,272.7658
0.806868693,108.5339,272.6264
0.804149065,107.2692,272.3479
0.808707583,104.7809,271.7918
0.805727536,99.9655,270.6831
0.803601885,90.94903,268.48
0.805858819,75.14968,264.1308
0.809716569,61.87369,259.8325
0.808415492,50.63931,255.5377
0.806017745,41.18392,251.2473
0.806016534,33.26987,246.9613
0.806071779,26.68541,242.6798
0.810868545,21.24226,238.4028
0.80747892,16.77362,234.1304
0.807575132,13.13207,229.8627
0.71542297,2688.862,295.2965
0.713839981,2620.054,295.1603
0.712844319,2551.247,295.0214
0.712969703,2482.534,294.8801
0.7132192,2413.919,294.7361
0.713287959,2345.406,294.5891
0.714817662,2277,294.439
0.713466295,2208.708,294.2855
0.714827683,2140.535,294.1283
0.71320097,2072.489,293.9669
0.713519673,2004.576,293.8009
0.709366002,1936.805,293.6298
0.715195058,1869.184,293.453
0.71405538,1801.723,293.2697
0.715358423,1734.432,293.079
0.707569892,1700.547,292.9796
0.717539152,1683.222,292.9279
0.713083224,1674.458,292.9015
0.715578769,1672.252,292.8948
0.711282591,1672.252,292.8948
0.714587951,1670.037,292.8885
0.711255572,1668.929,292.8854
0.712114865,1666.714,292.8791
0.717190466,1662.289,292.8665
0.712981038,1653.463,292.8413
0.713797269,1635.905,292.7903
0.715102538,1601.17,292.6868
0.714353767,1533.203,292.4726
0.713663241,1466.772,292.2471
0.714092325,1400.528,292.0044
0.718169234,1334.547,291.743
0.713247165,1268.846,291.4609
0.713764601,1203.451,291.1559
0.715463712,1138.388,290.8256
0.715573455,1073.689,290.4673
0.715736464,1009.388,290.0779
0.714639863,945.5251,289.6538
0.711076393,882.1477,289.1909
0.716629266,819.3093,288.6845
0.711069712,757.0725,288.1291
0.713967674,695.5112,287.5179
0.711853851,634.713,286.8431
0.713234126,574.7822,286.0952
0.714019928,515.8446,285.2626
0.714005117,458.0531,284.3308
0.714206245,401.5957,283.282
0.716589826,346.7054,282.0933
0.714269472,293.6746,280.7356
0.71287409,242.8737,279.1707
0.715290577,194.7764,277.3481
0.715741344,149.991,275.1999
0.710907187,128.0377,273.9106
0.714557203,116.0157,273.1137
0.714764748,115.2051,273.0572
0.712767276,115.2051,273.0572
0.716113817,114.2858,272.9043
0.713062292,113.9464,272.8332
0.713613556,113.2837,272.6938
0.713016259,111.9691,272.4153
0.713393561,109.3827,271.8592
0.711169853,104.3765,270.7505
0.710482301,95.00029,268.5476
0.716551413,78.56118,264.1991
0.71166848,64.73626,259.9016
0.711379618,53.02721,255.6075
0.709055623,43.16376,251.3177
0.71208448,34.90093,247.0323
0.710716223,28.02011,242.7514
0.716646433,22.32673,238.4748
0.715382037,17.64817,234.2028
0.711986102,13.83176,229.9355
0.740220439,2468.812,294.4365
0.737679098,2400.317,294.2914
0.735065904,2331.822,294.1429
0.730716756,2263.438,293.9911
0.740297452,2195.169,293.8357
0.732936422,2127.021,293.6763
0.73242477,2059.001,293.5125
0.737760708,1991.115,293.3438
0.740595072,1923.373,293.1698
0.738484113,1855.783,292.9896
0.736843385,1788.355,292.8026
0.736905076,1721.099,292.6078
0.737422398,1654.028,292.4042
0.737233424,1587.153,292.1906
0.73627795,1520.489,291.9655
0.735923969,1486.899,291.8469
0.735590381,1478.264,291.8158
0.734207638,1476.066,291.8079
0.735154217,1476.066,291.8079
0.732329653,1473.857,291.8001
0.735518888,1472.753,291.7963
0.733738385,1470.544,291.7885
0.733508388,1466.133,291.773
0.736075355,1457.338,291.7419
0.738499572,1439.854,291.679
0.7375522,1405.313,291.551
0.732574566,1337.928,291.2856
0.733736311,1272.275,291.0051
0.737597109,1206.86,290.7015
0.733750592,1141.779,290.3727
0.735266301,1077.06,290.0158
0.736815671,1012.737,289.6277
0.733778878,948.8505,289.2049
0.735926318,885.4465,288.7432
0.733047516,822.5783,288.2379
0.734512832,760.3084,287.6833
0.736355131,698.7098,287.073
0.73252958,637.8693,286.399
0.736596516,577.8903,285.6518
0.735676291,518.8972,284.82
0.736820547,461.0416,283.8893
0.736163395,404.5091,282.842
0.738443848,349.5303,281.6555
0.735966016,296.3939,280.3011
0.734856756,245.4658,278.7411
0.735960162,197.2135,276.9258
0.736802163,152.2374,274.7885
0.735813287,130.1737,273.5073
0.73579675,123.9865,273.1112
0.734311584,122.2826,272.9989
0.734389765,122.2826,272.9989
0.732910356,121.4507,272.8478
0.73921472,121.0979,272.7775
0.733227841,120.4008,272.6381
0.734329757,119.0178,272.3596
0.734278752,116.2962,271.8035
0.737505416,111.0262,270.6949
0.735125668,101.1479,268.4919
0.738211051,83.801,264.1432
0.734368586,69.18193,259.8454
0.736273555,56.77447,255.5509
0.734044873,46.30084,251.2607
0.740005865,37.5084,246.975
0.73334037,30.17108,242.6936
0.736335208,24.08706,238.4166
0.736983121,19.07678,234.1441
0.736543165,14.98093,229.8763
0.700082591,2532.238,294.5508
0.700193525,2463.647,294.4064
0.700540789,2395.057,294.2588
0.700159162,2326.573,294.1079
0.702380924,2258.198,293.9534
0.704874212,2189.938,293.795
0.699338182,2121.799,293.6323
0.69771356,2053.789,293.4649
0.700276602,1985.914,293.2921
0.705612585,1918.184,293.1134
0.698845817,1850.606,292.9281
0.7037314,1783.191,292.7353
0.703808568,1715.948,292.5341
0.69934599,1648.891,292.3234
0.701591132,1582.032,292.1019
0.703709959,1515.385,291.8683
0.699694911,1448.966,291.621
0.700046005,1444.738,291.6047
0.699289804,1442.535,291.5962
0.698423653,1442.527,291.5961
0.699154611,1440.328,291.5879
0.698005285,1439.224,291.5837
0.700521333,1437.017,291.5753
0.69891322,1432.608,291.5586
0.700920738,1423.819,291.525
0.697341375,1406.35,291.4572
0.701114926,1371.848,291.3191
0.702120224,1304.577,291.0335
0.696465695,1239.076,290.7321
0.701201279,1173.826,290.4063
0.702908504,1108.924,290.0539
0.698033884,1044.401,289.6718
0.703798311,980.2942,289.2566
0.701291204,916.6461,288.8046
0.699043142,853.5066,288.3113
0.700341628,790.9333,287.7716
0.70156982,728.9937,287.1792
0.700605177,667.7676,286.5271
0.701530678,607.3497,285.8066
0.698611819,547.8534,285.0071
0.700791888,489.416,284.1158
0.697625737,432.2054,283.1167
0.700230714,376.4284,281.9897
0.698645351,322.3431,280.7094
0.698982106,270.2747,279.2424
0.702925352,220.6371,277.5454
0.702635786,173.9607,275.5603
0.701671442,130.9275,273.2084
0.69826854,128.107,273.0297
0.699820349,128.107,273.0297
0.702879361,127.2886,272.8809
0.7007366,126.9197,272.811
0.705091825,126.1873,272.6716
0.701239802,124.7345,272.3931
0.700837264,121.8755,271.837
0.699834933,116.3402,270.7283
0.700720248,105.9667,268.5255
0.700148226,87.75792,264.1773
0.701869383,72.42058,259.88
0.702366571,59.40994,255.586
0.698881187,48.43265,251.2964
0.6977907,39.22198,247.011
0.696780755,31.53942,242.73
0.701469149,25.17216,238.4534
0.698246433,19.93101,234.1812
0.696147385,15.64826,229.9137
0.646861429,2478.415,294.2807
0.651070271,2409.905,294.1314
0.64607213,2341.395,293.9784
0.647761254,2272.996,293.8217
0.646247931,2204.711,293.6609
0.645886493,2136.545,293.4955
0.647922425,2068.507,293.3252
0.645503723,2000.602,293.1493
0.646619057,1932.839,292.9673
0.646727668,1865.228,292.7784
0.644748091,1797.776,292.5819
0.648068357,1730.496,292.3767
0.645734352,1663.397,292.1618
0.644572782,1596.494,291.936
0.647157292,1529.8,291.698
0.644287336,1463.33,291.4463
0.646140634,1397.101,291.179
0.646066034,1331.134,290.8944
0.648256063,1326.93,290.8756
0.647033668,1324.732,290.8657
0.646034218,1323.631,290.8607
0.647719805,1323.08,290.8582
0.648864687,1323.08,290.8582
0.647199893,1320.875,290.8484
0.646104977,1319.774,290.8435
0.6434606,1317.572,290.8337
0.643954045,1313.174,290.814
0.645473823,1304.409,290.7745
0.644865248,1286.997,290.6947
0.645710329,1252.648,290.5323
0.646197572,1185.829,290.1963
0.647143658,1120.935,289.8417
0.645943274,1056.336,289.4576
0.647057275,992.1487,289.041
0.646213221,928.412,288.5882
0.642133339,865.174,288.0948
0.644205601,802.491,287.5558
0.645796097,740.4283,286.9652
0.643664883,679.0632,286.316
0.647284129,618.4875,285.5999
0.649145774,558.8107,284.8066
0.648521796,500.1653,283.9237
0.645657386,442.7129,282.9358
0.649065724,386.6522,281.8237
0.646381607,332.2309,280.5628
0.6454101,279.7603,279.1216
0.644857467,229.6357,277.4584
0.645479333,182.3638,275.518
0.645307918,138.5954,273.2257
0.646425104,135.7254,273.0523
0.64640542,135.7254,273.0523
0.646090364,134.7761,272.9086
0.646958148,134.3805,272.8376
0.648465565,133.6072,272.6982
0.64798338,132.0731,272.4197
0.643114476,129.0541,271.8636
0.64097643,123.2085,270.755
0.647952912,112.2513,268.5522
0.643350515,93.01056,264.2043
0.645634741,76.79523,259.9074
0.643744046,63.03221,255.6138
0.642480311,51.41378,251.3243
0.647167197,41.65981,247.0392
0.647602582,33.51953,242.7584
0.644931251,26.76906,238.4819
0.640902187,21.20918,234.2099
0.644991783,16.66317,229.9424
0.64686788,12.97504,225.6796
0.957126897,2835.926,295.5391
0.96045144,2766.936,295.4142
0.9600541,2697.945,295.2872
0.961243303,2629.041,295.1583
0.960323881,2560.224,295.0273
0.958138582,2491.499,294.8941
0.962477863,2422.87,294.7585
0.959767661,2354.344,294.6205
0.960030111,2285.924,294.4798
0.958218184,2217.616,294.3362
0.959198155,2149.428,294.1897
0.958315115,2081.364,294.0399
0.959738828,2013.434,293.8866
0.963508137,1945.644,293.7295
0.957340918,1878.003,293.5683
0.956857597,1869.432,293.5475
0.963027061,1865.01,293.5368
0.959666073,1864.456,293.5354
0.958746575,1863.901,293.5341
0.962164529,1862.233,293.5318
0.958873489,1861.123,293.5297
0.963736739,1858.796,293.5254
0.961440572,1853.965,293.5163
0.959108897,1843.762,293.497
0.964399336,1821.973,293.455
0.95887329,1775.835,293.3628
0.961568911,1680.843,293.1576
0.960683305,1593.553,292.9486
0.962688203,1513.742,292.7376
0.963207742,1436.832,292.514
0.960148728,1361.313,292.2725
0.958577884,1286.576,292.0092
0.961004664,1221.505,291.7577
0.958729289,1156.327,291.4826
0.964111494,1091.525,291.183
0.960357791,1027.11,290.8562
0.959354077,963.1222,290.499
0.960454081,899.6057,290.1077
0.957390467,836.6125,289.678
0.958141492,774.2026,289.205
0.962485548,712.4466,288.6826
0.958770931,651.4279,288.1035
0.957990898,591.2459,287.4593
0.961158026,532.0199,286.7391
0.962456128,473.8947,285.93
0.961522627,417.0475,285.0154
0.962076815,361.6978,283.9748
0.95857113,308.12,282.7814
0.957241099,256.6606,281.4006
0.963087387,207.7619,279.7867
0.95943936,161.9916,277.8783
0.959583054,120.0784,275.5923
0.962741108,99.79992,274.1953
0.96119718,88.68168,273.3122
0.960996496,85.70551,273.0584
0.964414725,84.90896,272.9892
0.958797684,84.90896,272.9892
0.9619404,84.29445,272.8226
0.960198746,84.04152,272.7529
0.960621905,83.53792,272.6135
0.963141657,82.5392,272.335
0.961100392,80.57526,271.7789
0.961161312,76.77818,270.6701
0.962229735,69.68197,268.4668
0.959354815,57.2944,264.1168
0.958406301,46.93916,259.8177
0.957995102,38.22238,255.5224
0.956152007,30.92485,251.2317
0.964197134,24.84981,246.9456
0.957878303,19.82313,242.6642
0.959642213,15.69107,238.3875
1.180649179,2556.825,294.0537
1.181817619,2488.199,293.9356
1.18283428,2419.573,293.8156
1.182923753,2351.052,293.6938
1.180036651,2282.637,293.57
1.180868563,2214.335,293.4442
1.181767966,2146.152,293.3162
1.180705424,2078.095,293.1859
1.184417497,2010.171,293.053
1.182184756,1942.388,292.9175
1.182672562,1874.755,292.7791
1.182528569,1807.28,292.6374
1.183549754,1739.975,292.4924
1.181564849,1672.85,292.3434
1.178609142,1605.918,292.1903
1.182002182,1539.193,292.0324
1.179900092,1530.719,292.0119
1.180145573,1526.321,292.0013
1.182375534,1525.217,291.9986
1.183679372,1524.664,291.9973
1.181245349,1524.664,291.9973
1.181820472,1522.452,291.9916
1.184607236,1521.347,291.9887
1.181684312,1519.111,291.9829
1.186406172,1514.599,291.9712
1.182333825,1505.418,291.9471
1.17768128,1486.511,291.8966
1.182709489,1447.007,291.7876
1.181965123,1363.821,291.5409
1.183782312,1282.732,291.2755
1.182549169,1205.656,290.9972
1.180925894,1130.614,290.6984
1.17875421,1056.669,290.373
1.180784759,992.9783,290.0645
1.179501765,929.2071,289.7253
1.180041759,865.9643,289.3543
1.182379963,803.2738,288.9471
1.184542615,741.2028,288.4983
1.181992149,679.8285,288.0015
1.17881104,619.2422,287.4489
1.182092011,559.5534,286.8311
1.183596069,500.8941,286.1364
1.17998324,443.4256,285.3502
1.180934772,387.3461,284.4541
1.181232182,332.9024,283.425
1.179633009,280.405,282.2324
1.182499367,230.2482,280.837
1.18096091,182.9367,279.1861
1.182041871,139.1197,277.2089
1.179427822,99.6263,274.8087
1.180327889,80.77387,273.3201
1.182647569,78.05951,273.0795
1.18045714,76.52863,272.9404
1.184656734,76.52863,272.9404
1.180403534,75.85569,272.7776
1.181652175,75.62236,272.7072
1.183067988,75.16217,272.5678
1.178366075,74.2497,272.2893
1.177681188,72.45591,271.7331
1.178151493,68.98975,270.6242
1.183727974,62.51936,268.4204
1.18009909,51.24978,264.0688
1.186319205,41.8592,259.7677
1.180074311,33.98049,255.4706
1.181571909,27.40626,251.1784
1.184287026,21.95144,246.8911
1.185214992,17.45304,242.6086
1.185325813,13.76781,238.331
0.680070255,2387.941,292.8672
0.679701648,2319.575,292.7153
0.678838577,2251.209,292.5594
0.679210245,2182.961,292.3994
0.676551152,2114.835,292.235
0.676017125,2046.838,292.0655
0.677646774,1978.978,291.8905
0.677313154,1911.262,291.7093
0.676747067,1843.701,291.5212
0.679046298,1776.303,291.3253
0.679564133,1709.079,291.1207
0.677830337,1642.041,290.9062
0.680608583,1575.203,290.6806
0.675370145,1508.578,290.4426
0.677266204,1442.183,290.1905
0.676219878,1376.036,289.9226
0.67392045,1310.156,289.6369
0.677488162,1244.566,289.3312
0.677410028,1211.489,289.1681
0.680680422,1194.457,289.0816
0.678915146,1185.808,289.0369
0.675605149,1181.448,289.0143
0.681361708,1180.352,289.0086
0.68009559,1179.803,289.0057
0.678817718,1179.803,289.0057
0.677200555,1177.605,288.9943
0.675734645,1176.508,288.9885
0.676909109,1174.313,288.9771
0.67983102,1169.931,288.9541
0.681422696,1161.201,288.908
0.68074001,1143.873,288.8148
0.676675824,1109.745,288.6251
0.675414288,1043.584,288.2319
0.677935295,979.5717,287.8158
0.674116644,915.9239,287.3624
0.678299858,852.7908,286.8677
0.677358318,790.2243,286.3266
0.67672145,728.2924,285.7328
0.674464117,667.075,285.0791
0.678680723,606.6668,284.3567
0.676588121,547.1817,283.555
0.675313689,488.7574,282.661
0.671908999,431.5618,281.6584
0.677598493,375.8025,280.5272
0.681198026,321.7382,279.2412
0.680976041,269.695,277.7669
0.67673933,220.0878,276.0601
0.676449099,173.4488,274.0617
0.678591072,161.5285,273.4664
0.675656752,154.6272,273.102
0.678257107,152.8456,273.0055
0.679185684,152.387,272.9804
0.680107389,152.387,272.9804
0.677453215,151.4856,272.8382
0.677246175,151.0453,272.7686
0.675897558,150.1684,272.6292
0.675999762,148.4289,272.3507
0.677200565,145.0061,271.7946
0.678388254,138.3809,270.686
0.679480692,125.971,268.4832
0.676047165,104.2089,264.1354
0.6806389,85.90245,259.8385
0.677111276,70.39346,255.5447
0.677610788,57.32578,251.2552
0.6761591,46.37593,246.9699
0.672805042,37.25499,242.6889
0.679421614,29.70566,238.4123
0.679127211,23.49956,234.14
0.677090868,18.43469,229.8724
0.677787504,14.33322,225.6094
0.63030728,2403.957,293.0597
0.62615031,2335.565,292.905
0.628217297,2267.172,292.7463
0.630863931,2198.897,292.5832
0.626766823,2130.742,292.4155
0.629862518,2062.714,292.2426
0.626562238,1994.821,292.064
0.630208262,1927.071,291.8791
0.629204119,1859.473,291.687
0.626045138,1792.036,291.487
0.631604881,1724.77,291.2782
0.627806219,1657.688,291.0594
0.627654897,1590.802,290.8296
0.62967654,1524.126,290.5872
0.631572677,1457.676,290.3309
0.627243758,1391.469,290.0589
0.629398762,1325.524,289.7694
0.630133035,1259.864,289.4602
0.630661613,1194.513,289.129
0.629628285,1129.498,288.773
0.628541346,1127.42,288.7611
0.627620222,1127.42,288.7611
0.62944769,1125.228,288.7487
0.627131124,1124.132,288.7424
0.623432701,1121.94,288.7299
0.630148522,1117.565,288.7048
0.631083272,1108.85,288.6543
0.624549537,1091.557,288.5525
0.627255941,1057.524,288.3452
0.630513711,991.6428,287.9157
0.633390393,928.0056,287.4616
0.629316989,864.7653,286.9663
0.627819396,802.0863,286.4255
0.628909609,740.0279,285.8332
0.632025155,678.6676,285.1823
0.627983474,618.0973,284.4643
0.627677018,558.4268,283.6691
0.628309915,499.7886,282.784
0.627368745,442.3445,281.7937
0.629520743,386.2936,280.6785
0.632524759,331.8839,279.4139
0.629921561,279.4271,277.9678
0.628770695,229.3193,276.2982
0.628691779,182.0678,274.3491
0.62614902,158.6961,273.1935
0.631041622,157.0421,273.1056
0.629119728,156.1214,273.0563
0.628914442,155.659,273.0314
0.635661617,155.659,273.0314
0.629872908,154.6269,272.8932
0.62777182,154.1687,272.822
0.628422687,153.2751,272.6827
0.631572293,151.5023,272.4042
0.629501943,148.0142,271.8481
0.626398846,141.262,270.7395
0.63111386,128.613,268.5369
0.627939114,106.427,264.1894
0.633021998,87.75824,259.893
0.631435498,71.93723,255.5997
0.628380758,58.6024,251.3107
0.631837435,47.42514,247.0258
0.629411113,38.11175,242.7452
0.630980949,30.40052,238.4689
0.630244868,24.05909,234.197
0.627582689,18.88185,229.9296
0.627988302,14.6877,225.6669
0.692029543,2880.152,295.1992
0.68930007,2811.11,295.0722
0.689162324,2742.068,294.9433
0.688059376,2673.109,294.8126
0.690816819,2604.236,294.6799
0.694094671,2535.451,294.5452
0.687834555,2466.761,294.4082
0.69001806,2398.168,294.2688
0.692794062,2329.679,294.1269
0.689810338,2261.299,293.9821
0.690874365,2193.034,293.8342
0.687844834,2124.89,293.6828
0.690826235,2056.873,293.5276
0.689595332,1988.993,293.3681
0.691941081,1921.255,293.2037
0.692344393,1853.67,293.0337
0.695148748,1819.646,292.9456
0.691128887,1802.272,292.8999
0.690621214,1801.722,292.8985
0.69035839,1801.722,292.8985
0.689263288,1799.501,292.8931
0.690646589,1798.392,292.8904
0.689378818,1796.173,292.885
0.690306543,1791.74,292.8742
0.692604816,1782.898,292.8524
0.687956536,1765.3,292.8087
0.692249378,1730.458,292.7197
0.692603851,1662.176,292.536
0.689733484,1595.32,292.343
0.685725911,1528.628,292.136
0.688753977,1462.162,291.9137
0.69256361,1395.938,291.6745
0.689923885,1329.975,291.4167
0.687971017,1264.295,291.1383
0.688960071,1198.922,290.8373
0.691650861,1133.883,290.5111
0.691063088,1069.21,290.1572
0.689491757,1004.938,289.7723
0.689235972,941.1079,289.353
0.689186105,877.7661,288.8951
0.688124801,814.9673,288.3939
0.693200372,752.7749,287.8437
0.68932498,691.2636,287.2378
0.692403938,630.522,286.5683
0.693012253,570.6558,285.8255
0.691966243,511.7925,284.9976
0.68910638,454.0872,284.07
0.690777081,397.7304,283.0243
0.68992123,342.959,281.8372
0.688162217,290.0701,280.4788
0.69061834,239.4403,278.9098
0.687611541,191.5515,277.078
0.69234498,147.0229,274.9134
0.689040386,125.2184,273.6108
0.69037194,119.0972,273.2065
0.690536197,117.4089,273.0916
0.689451811,116.9735,273.0617
0.691143009,116.9735,273.0617
0.689019814,116.0539,272.9093
0.691712216,115.7039,272.8384
0.687277662,115.0195,272.699
0.69022238,113.6621,272.4205
0.693847479,110.9925,271.8644
0.687968958,105.829,270.7557
0.688614131,96.17183,268.5528
0.690997437,79.28732,264.2045
0.690328785,65.1398,259.9072
0.690670881,53.20036,255.6133
0.690947995,43.17834,251.3237
0.691239064,34.81191,247.0386
0.692189021,27.86878,242.7578
0.690789258,22.14336,238.4815
0.689487106,17.45426,234.2097
0.691314768,13.64192,229.9426
0.687785076,2434.909,292.7317
0.683720045,2366.467,292.584
0.682036253,2298.025,292.4328
0.686199473,2229.697,292.278
0.68374455,2161.487,292.119
0.679639973,2093.401,291.9557
0.685680155,2025.446,291.7873
0.682914656,1957.631,291.6135
0.683804245,1889.963,291.4334
0.684649273,1822.451,291.2463
0.684366311,1755.107,291.0513
0.685404216,1687.941,290.8475
0.683114339,1620.964,290.6337
0.685011524,1554.192,290.4086
0.683466219,1487.638,290.1707
0.685462933,1421.319,289.9184
0.685216047,1355.253,289.6498
0.682114435,1289.462,289.363
0.686157276,1256.288,289.2102
0.682913385,1239.221,289.1293
0.685601428,1237.049,289.1189
0.684719887,1235.951,289.1136
0.687661679,1235.401,289.1109
0.68353838,1235.401,289.1109
0.683286678,1233.2,289.1004
