Specific Gravity;Pressure (psia);Hydrate Temperature (K)
0.863260746;2304.391;295.5809
0.863260746;2236.053;295.4333
0.863260746;2167.831;295.2826
0.863260746;2099.733;295.1285
0.863260746;2031.766;294.9708
0.863260746;1963.937;294.8091
0.863260746;1896.255;294.6431
0.863260746;1828.729;294.4725
0.863260746;1761.369;294.2967
0.863260746;1761.369;294.2967
0.863260746;1759.228;294.2918
0.863260746;1758.119;294.2894
0.863260746;1755.889;294.2844
0.863260746;1751.411;294.2743
0.863260746;1742.384;294.2539
0.863260746;1724.071;294.212
0.863260746;1686.549;294.1234
0.863260746;1608.777;293.9276
0.863260746;1531.295;293.7144
0.863260746;1455.439;293.4857
0.863260746;1380.459;293.2376
0.863260746;1305.894;292.9663
0.863260746;1240.716;292.7065
0.863260746;1175.441;292.4224
0.863260746;1110.532;292.1133
0.863260746;1045.999;291.7763
0.863260746;981.8808;291.4083
0.863260746;918.2207;291.0057
0.863260746;855.0679;290.5642
0.863260746;792.4798;290.0789
0.863260746;730.5236;289.5439
0.863260746;669.2787;288.9524
0.863260746;608.8394;288.2958
0.863260746;549.3186;287.5642
0.863260746;490.8531;286.7451
0.863260746;433.6097;285.8231
0.863260746;377.7942;284.7788
0.863260746;323.6633;283.5878
0.863260746;271.5402;282.2184
0.863260746;221.8363;280.6296
0.863260746;175.0789;278.7666
0.863260746;131.9456;276.5565
0.863260746;93.30004;273.9005
0.863260746;83.62307;273.0776
0.863260746;83.24821;273.044
0.863260746;83.24821;273.044
0.863260746;82.60968;272.8793
0.863260746;82.36462;272.8093
0.863260746;81.8786;272.6699
0.863260746;80.91461;272.3914
0.863260746;79.01839;271.8353
0.863260746;75.34997;270.7267
0.863260746;68.48584;268.5238
0.863260746;56.47459;264.1758
0.863260746;46.40031;259.879
0.863260746;37.89113;255.5857
0.863260746;30.74361;251.297
0.863260746;24.77388;247.0129
0.863260746;19.81831;242.7333
0.863260746;15.73161;238.4583
0.85224792;2667.651;296.2095
0.85224792;2598.872;296.0756
0.85224792;2530.092;295.9392
0.85224792;2461.409;295.8005
0.85224792;2392.825;295.6593
0.85224792;2324.344;295.5155
0.85224792;2255.973;295.3688
0.85224792;2187.717;295.2191
0.85224792;2119.582;295.0661
0.85224792;2051.576;294.9096
0.85224792;1983.706;294.7493
0.85224792;1915.98;294.5847
0.85224792;1848.407;294.4154
0.85224792;1780.997;294.2407
0.85224792;1747.056;294.1504
0.85224792;1744.878;294.1446
0.85224792;1743.77;294.1416
0.85224792;1743.77;294.1416
0.85224792;1741.551;294.1362
0.85224792;1740.442;294.1336
0.85224792;1738.219;294.1284
0.85224792;1733.766;294.1178
0.85224792;1724.838;294.0964
0.85224792;1706.889;294.0529
0.85224792;1670.645;293.9625
0.85224792;1596.872;293.7669
0.85224792;1522.982;293.5538
0.85224792;1449.291;293.3219
0.85224792;1383.418;293.0962
0.85224792;1317.494;292.8508
0.85224792;1251.87;292.5849
0.85224792;1186.559;292.296
0.85224792;1121.587;291.9819
0.85224792;1056.987;291.6398
0.85224792;992.7955;291.2664
0.85224792;929.054;290.8582
0.85224792;865.8107;290.4109
0.85224792;803.1217;289.9197
0.85224792;741.0524;289.3788
0.85224792;679.6799;288.7814
0.85224792;619.0956;288.1194
0.85224792;559.4091;287.3827
0.85224792;500.7525;286.5594
0.85224792;443.2871;285.6344
0.85224792;387.2113;284.5891
0.85224792;332.772;283.3998
0.85224792;280.2798;282.036
0.85224792;230.1292;280.4579
0.85224792;182.8254;278.6131
0.85224792;139.0178;276.4309
0.85224792;99.53614;273.8159
0.85224792;94.4477;273.4115
0.85224792;91.27166;273.1489
0.85224792;90.46274;273.0807
0.85224792;90.05198;273.0459
0.85224792;90.05198;273.0459
0.85224792;89.35445;272.8789
0.85224792;89.09053;272.8088
0.85224792;88.56749;272.6695
0.85224792;87.53002;272.391
0.85224792;85.48908;271.8349
0.85224792;81.54;270.7262
0.85224792;74.14817;268.5235
0.85224792;61.20459;264.1756
0.85224792;50.33785;259.8789
0.85224792;41.15017;255.5858
0.85224792;33.42481;251.2971
0.85224792;26.96561;247.013
0.85224792;21.59779;242.7334
0.85224792;17.16601;238.4583
0.806715049;13.53262;234.188
0.806715049;2639.683;294.8364
0.806715049;2570.941;294.7014
0.806715049;2502.199;294.564
0.806715049;2433.555;294.4242
0.806715049;2365.012;294.2818
0.806715049;2296.575;294.1367
0.806715049;2228.25;293.9886
0.806715049;2160.042;293.8373
0.806715049;2091.959;293.6825
0.806715049;2024.007;293.5239
0.806715049;1956.195;293.3611
0.806715049;1888.53;293.1936
0.806715049;1821.022;293.0208
0.806715049;1753.682;292.842
0.806715049;1719.772;292.7492
0.806715049;1702.439;292.7011
0.806715049;1702.439;292.7011
0.806715049;1700.242;292.6954
0.806715049;1699.134;292.6926
0.806715049;1696.912;292.687
0.806715049;1692.466;292.6757
0.806715049;1683.555;292.653
0.806715049;1665.667;292.6066
0.806715049;1629.618;292.5104
0.806715049;1556.379;292.3027
0.806715049;1490.07;292.099
0.806715049;1423.732;291.8784
0.806715049;1357.658;291.6401
0.806715049;1291.856;291.3822
0.806715049;1226.351;291.1026
0.806715049;1161.168;290.7989
0.806715049;1096.337;290.4686
0.806715049;1031.892;290.1087
0.806715049;967.8711;289.716
0.806715049;904.3178;289.2864
0.806715049;841.2837;288.8156
0.806715049;778.828;288.2983
0.806715049;717.0207;287.7284
0.806715049;655.9439;287.0983
0.806715049;595.6957;286.3994
0.806715049;536.3939;285.6207
0.806715049;478.181;284.7491
0.806715049;421.2317;283.768
0.806715049;365.7619;282.6566
0.806715049;312.0412;281.3882
0.806715049;260.4102;279.9284
0.806715049;211.303;278.2316
0.806715049;165.2768;276.237
0.806715049;123.0472;273.8626
0.806715049;112.3502;273.1386
0.806715049;110.7352;273.0238
0.806715049;110.3051;272.9929
0.806715049;110.3051;272.9929
0.806715049;109.4944;272.8361
0.806715049;109.1715;272.7658
0.806715049;108.5339;272.6264
0.806715049;107.2692;272.3479
0.806715049;104.7809;271.7918
0.806715049;99.9655;270.6831
0.806715049;90.94903;268.48
0.806715049;75.14968;264.1308
0.806715049;61.87369;259.8325
0.806715049;50.63931;255.5377
0.806715049;41.18392;251.2473
0.806715049;33.26987;246.9613
0.806715049;26.68541;242.6798
0.806715049;21.24226;238.4028
0.806715049;16.77362;234.1304
0.806715049;13.13207;229.8627
0.713362403;2688.862;295.2965
0.713362403;2620.054;295.1603
0.713362403;2551.247;295.0214
0.713362403;2482.534;294.8801
0.713362403;2413.919;294.7361
0.713362403;2345.406;294.5891
0.713362403;2277;294.439
0.713362403;2208.708;294.2855
0.713362403;2140.535;294.1283
0.713362403;2072.489;293.9669
0.713362403;2004.576;293.8009
0.713362403;1936.805;293.6298
0.713362403;1869.184;293.453
0.713362403;1801.723;293.2697
0.713362403;1734.432;293.079
0.713362403;1700.547;292.9796
0.713362403;1683.222;292.9279
0.713362403;1674.458;292.9015
0.713362403;1672.252;292.8948
0.713362403;1672.252;292.8948
0.713362403;1670.037;292.8885
0.713362403;1668.929;292.8854
0.713362403;1666.714;292.8791
0.713362403;1662.289;292.8665
0.713362403;1653.463;292.8413
0.713362403;1635.905;292.7903
0.713362403;1601.17;292.6868
0.713362403;1533.203;292.4726
0.713362403;1466.772;292.2471
0.713362403;1400.528;292.0044
0.713362403;1334.547;291.743
0.713362403;1268.846;291.4609
0.713362403;1203.451;291.1559
0.713362403;1138.388;290.8256
0.713362403;1073.689;290.4673
0.713362403;1009.388;290.0779
0.713362403;945.5251;289.6538
0.713362403;882.1477;289.1909
0.713362403;819.3093;288.6845
0.713362403;757.0725;288.1291
0.713362403;695.5112;287.5179
0.713362403;634.713;286.8431
0.713362403;574.7822;286.0952
0.713362403;515.8446;285.2626
0.713362403;458.0531;284.3308
0.713362403;401.5957;283.282
0.713362403;346.7054;282.0933
0.713362403;293.6746;280.7356
0.713362403;242.8737;279.1707
0.713362403;194.7764;277.3481
0.713362403;149.991;275.1999
0.713362403;128.0377;273.9106
0.713362403;116.0157;273.1137
0.713362403;115.2051;273.0572
0.713362403;115.2051;273.0572
0.713362403;114.2858;272.9043
0.713362403;113.9464;272.8332
0.713362403;113.2837;272.6938
0.713362403;111.9691;272.4153
0.713362403;109.3827;271.8592
0.713362403;104.3765;270.7505
0.713362403;95.00029;268.5476
0.713362403;78.56118;264.1991
0.713362403;64.73626;259.9016
0.713362403;53.02721;255.6075
0.713362403;43.16376;251.3177
0.713362403;34.90093;247.0323
0.713362403;28.02011;242.7514
0.713362403;22.32673;238.4748
0.713362403;17.64817;234.2028
0.713362403;13.83176;229.9355
0.735715567;2468.812;294.4365
0.735715567;2400.317;294.2914
0.735715567;2331.822;294.1429
0.735715567;2263.438;293.9911
0.735715567;2195.169;293.8357
0.735715567;2127.021;293.6763
0.735715567;2059.001;293.5125
0.735715567;1991.115;293.3438
0.735715567;1923.373;293.1698
0.735715567;1855.783;292.9896
0.735715567;1788.355;292.8026
0.735715567;1721.099;292.6078
0.735715567;1654.028;292.4042
0.735715567;1587.153;292.1906
0.735715567;1520.489;291.9655
0.735715567;1486.899;291.8469
0.735715567;1478.264;291.8158
0.735715567;1476.066;291.8079
0.735715567;1476.066;291.8079
0.735715567;1473.857;291.8001
0.735715567;1472.753;291.7963
0.735715567;1470.544;291.7885
0.735715567;1466.133;291.773
0.735715567;1457.338;291.7419
0.735715567;1439.854;291.679
0.735715567;1405.313;291.551
0.735715567;1337.928;291.2856
0.735715567;1272.275;291.0051
0.735715567;1206.86;290.7015
0.735715567;1141.779;290.3727
0.735715567;1077.06;290.0158
0.735715567;1012.737;289.6277
0.735715567;948.8505;289.2049
0.735715567;885.4465;288.7432
0.735715567;822.5783;288.2379
0.735715567;760.3084;287.6833
0.735715567;698.7098;287.073
0.735715567;637.8693;286.399
0.735715567;577.8903;285.6518
0.735715567;518.8972;284.82
0.735715567;461.0416;283.8893
0.735715567;404.5091;282.842
0.735715567;349.5303;281.6555
0.735715567;296.3939;280.3011
0.735715567;245.4658;278.7411
0.735715567;197.2135;276.9258
0.735715567;152.2374;274.7885
0.735715567;130.1737;273.5073
0.735715567;123.9865;273.1112
0.735715567;122.2826;272.9989
0.735715567;122.2826;272.9989
0.735715567;121.4507;272.8478
0.735715567;121.0979;272.7775
0.735715567;120.4008;272.6381
0.735715567;119.0178;272.3596
0.735715567;116.2962;271.8035
0.735715567;111.0262;270.6949
0.735715567;101.1479;268.4919
0.735715567;83.801;264.1432
0.735715567;69.18193;259.8454
0.735715567;56.77447;255.5509
0.735715567;46.30084;251.2607
0.735715567;37.5084;246.975
0.735715567;30.17108;242.6936
0.735715567;24.08706;238.4166
0.735715567;19.07678;234.1441
0.735715567;14.98093;229.8763
0.700453166;2532.238;294.5508
0.700453166;2463.647;294.4064
0.700453166;2395.057;294.2588
0.700453166;2326.573;294.1079
0.700453166;2258.198;293.9534
0.700453166;2189.938;293.795
0.700453166;2121.799;293.6323
0.700453166;2053.789;293.4649
0.700453166;1985.914;293.2921
0.700453166;1918.184;293.1134
0.700453166;1850.606;292.9281
0.700453166;1783.191;292.7353
0.700453166;1715.948;292.5341
0.700453166;1648.891;292.3234
0.700453166;1582.032;292.1019
0.700453166;1515.385;291.8683
0.700453166;1448.966;291.621
0.700453166;1444.738;291.6047
0.700453166;1442.535;291.5962
0.700453166;1442.527;291.5961
0.700453166;1440.328;291.5879
0.700453166;1439.224;291.5837
0.700453166;1437.017;291.5753
0.700453166;1432.608;291.5586
0.700453166;1423.819;291.525
0.700453166;1406.35;291.4572
0.700453166;1371.848;291.3191
0.700453166;1304.577;291.0335
0.700453166;1239.076;290.7321
0.700453166;1173.826;290.4063
0.700453166;1108.924;290.0539
0.700453166;1044.401;289.6718
0.700453166;980.2942;289.2566
0.700453166;916.6461;288.8046
0.700453166;853.5066;288.3113
0.700453166;790.9333;287.7716
0.700453166;728.9937;287.1792
0.700453166;667.7676;286.5271
0.700453166;607.3497;285.8066
0.700453166;547.8534;285.0071
0.700453166;489.416;284.1158
0.700453166;432.2054;283.1167
0.700453166;376.4284;281.9897
0.700453166;322.3431;280.7094
0.700453166;270.2747;279.2424
0.700453166;220.6371;277.5454
0.700453166;173.9607;275.5603
0.700453166;130.9275;273.2084
0.700453166;128.107;273.0297
0.700453166;128.107;273.0297
0.700453166;127.2886;272.8809
0.700453166;126.9197;272.811
0.700453166;126.1873;272.6716
0.700453166;124.7345;272.3931
0.700453166;121.8755;271.837
0.700453166;116.3402;270.7283
0.700453166;105.9667;268.5255
0.700453166;87.75792;264.1773
0.700453166;72.42058;259.88
0.700453166;59.40994;255.586
0.700453166;48.43265;251.2964
0.700453166;39.22198;247.011
0.700453166;31.53942;242.73
0.700453166;25.17216;238.4534
0.700453166;19.93101;234.1812
0.700453166;15.64826;229.9137
0.646084272;2478.415;294.2807
0.646084272;2409.905;294.1314
0.646084272;2341.395;293.9784
0.646084272;2272.996;293.8217
0.646084272;2204.711;293.6609
0.646084272;2136.545;293.4955
0.646084272;2068.507;293.3252
0.646084272;2000.602;293.1493
0.646084272;1932.839;292.9673
0.646084272;1865.228;292.7784
0.646084272;1797.776;292.5819
0.646084272;1730.496;292.3767
0.646084272;1663.397;292.1618
0.646084272;1596.494;291.936
0.646084272;1529.8;291.698
0.646084272;1463.33;291.4463
0.646084272;1397.101;291.179
0.646084272;1331.134;290.8944
0.646084272;1326.93;290.8756
0.646084272;1324.732;290.8657
0.646084272;1323.631;290.8607
0.646084272;1323.08;290.8582
0.646084272;1323.08;290.8582
0.646084272;1320.875;290.8484
0.646084272;1319.774;290.8435
0.646084272;1317.572;290.8337
0.646084272;1313.174;290.814
0.646084272;1304.409;290.7745
0.646084272;1286.997;290.6947
0.646084272;1252.648;290.5323
0.646084272;1185.829;290.1963
0.646084272;1120.935;289.8417
0.646084272;1056.336;289.4576
0.646084272;992.1487;289.041
0.646084272;928.412;288.5882
0.646084272;865.174;288.0948
0.646084272;802.491;287.5558
0.646084272;740.4283;286.9652
0.646084272;679.0632;286.316
0.646084272;618.4875;285.5999
0.646084272;558.8107;284.8066
0.646084272;500.1653;283.9237
0.646084272;442.7129;282.9358
0.646084272;386.6522;281.8237
0.646084272;332.2309;280.5628
0.646084272;279.7603;279.1216
0.646084272;229.6357;277.4584
0.646084272;182.3638;275.518
0.646084272;138.5954;273.2257
0.646084272;135.7254;273.0523
0.646084272;135.7254;273.0523
0.646084272;134.7761;272.9086
0.646084272;134.3805;272.8376
0.646084272;133.6072;272.6982
0.646084272;132.0731;272.4197
0.646084272;129.0541;271.8636
0.646084272;123.2085;270.755
0.646084272;112.2513;268.5522
0.646084272;93.01056;264.2043
0.646084272;76.79523;259.9074
0.646084272;63.03221;255.6138
0.646084272;51.41378;251.3243
0.646084272;41.65981;247.0392
0.646084272;33.51953;242.7584
0.646084272;26.76906;238.4819
0.646084272;21.20918;234.2099
0.646084272;16.66317;229.9424
0.646084272;12.97504;225.6796
0.96008472;2835.926;295.5391
0.96008472;2766.936;295.4142
0.96008472;2697.945;295.2872
0.96008472;2629.041;295.1583
0.96008472;2560.224;295.0273
0.96008472;2491.499;294.8941
0.96008472;2422.87;294.7585
0.96008472;2354.344;294.6205
0.96008472;2285.924;294.4798
0.96008472;2217.616;294.3362
0.96008472;2149.428;294.1897
0.96008472;2081.364;294.0399
0.96008472;2013.434;293.8866
0.96008472;1945.644;293.7295
0.96008472;1878.003;293.5683
0.96008472;1869.432;293.5475
0.96008472;1865.01;293.5368
0.96008472;1864.456;293.5354
0.96008472;1863.901;293.5341
0.96008472;1862.233;293.5318
0.96008472;1861.123;293.5297
0.96008472;1858.796;293.5254
0.96008472;1853.965;293.5163
0.96008472;1843.762;293.497
0.96008472;1821.973;293.455
0.96008472;1775.835;293.3628
0.96008472;1680.843;293.1576
0.96008472;1593.553;292.9486
0.96008472;1513.742;292.7376
0.96008472;1436.832;292.514
0.96008472;1361.313;292.2725
0.96008472;1286.576;292.0092
0.96008472;1221.505;291.7577
0.96008472;1156.327;291.4826
0.96008472;1091.525;291.183
0.96008472;1027.11;290.8562
0.96008472;963.1222;290.499
0.96008472;899.6057;290.1077
0.96008472;836.6125;289.678
0.96008472;774.2026;289.205
0.96008472;712.4466;288.6826
0.96008472;651.4279;288.1035
0.96008472;591.2459;287.4593
0.96008472;532.0199;286.7391
0.96008472;473.8947;285.93
0.96008472;417.0475;285.0154
0.96008472;361.6978;283.9748
0.96008472;308.12;282.7814
0.96008472;256.6606;281.4006
0.96008472;207.7619;279.7867
0.96008472;161.9916;277.8783
0.96008472;120.0784;275.5923
0.96008472;99.79992;274.1953
0.96008472;88.68168;273.3122
0.96008472;85.70551;273.0584
0.96008472;84.90896;272.9892
0.96008472;84.90896;272.9892
0.96008472;84.29445;272.8226
0.96008472;84.04152;272.7529
0.96008472;83.53792;272.6135
0.96008472;82.5392;272.335
0.96008472;80.57526;271.7789
0.96008472;76.77818;270.6701
0.96008472;69.68197;268.4668
0.96008472;57.2944;264.1168
0.96008472;46.93916;259.8177
0.96008472;38.22238;255.5224
0.96008472;30.92485;251.2317
0.96008472;24.84981;246.9456
0.96008472;19.82313;242.6642
0.96008472;15.69107;238.3875
1.181202806;2556.825;294.0537
1.181202806;2488.199;293.9356
1.181202806;2419.573;293.8156
1.181202806;2351.052;293.6938
1.181202806;2282.637;293.57
1.181202806;2214.335;293.4442
1.181202806;2146.152;293.3162
1.181202806;2078.095;293.1859
1.181202806;2010.171;293.053
1.181202806;1942.388;292.9175
1.181202806;1874.755;292.7791
1.181202806;1807.28;292.6374
1.181202806;1739.975;292.4924
1.181202806;1672.85;292.3434
1.181202806;1605.918;292.1903
1.181202806;1539.193;292.0324
1.181202806;1530.719;292.0119
1.181202806;1526.321;292.0013
1.181202806;1525.217;291.9986
1.181202806;1524.664;291.9973
1.181202806;1524.664;291.9973
1.181202806;1522.452;291.9916
1.181202806;1521.347;291.9887
1.181202806;1519.111;291.9829
1.181202806;1514.599;291.9712
1.181202806;1505.418;291.9471
1.181202806;1486.511;291.8966
1.181202806;1447.007;291.7876
1.181202806;1363.821;291.5409
1.181202806;1282.732;291.2755
1.181202806;1205.656;290.9972
1.181202806;1130.614;290.6984
1.181202806;1056.669;290.373
1.181202806;992.9783;290.0645
1.181202806;929.2071;289.7253
1.181202806;865.9643;289.3543
1.181202806;803.2738;288.9471
1.181202806;741.2028;288.4983
1.181202806;679.8285;288.0015
1.181202806;619.2422;287.4489
1.181202806;559.5534;286.8311
1.181202806;500.8941;286.1364
1.181202806;443.4256;285.3502
1.181202806;387.3461;284.4541
1.181202806;332.9024;283.425
1.181202806;280.405;282.2324
1.181202806;230.2482;280.837
1.181202806;182.9367;279.1861
1.181202806;139.1197;277.2089
1.181202806;99.6263;274.8087
1.181202806;80.77387;273.3201
1.181202806;78.05951;273.0795
1.181202806;76.52863;272.9404
1.181202806;76.52863;272.9404
1.181202806;75.85569;272.7776
1.181202806;75.62236;272.7072
1.181202806;75.16217;272.5678
1.181202806;74.2497;272.2893
1.181202806;72.45591;271.7331
1.181202806;68.98975;270.6242
1.181202806;62.51936;268.4204
1.181202806;51.24978;264.0688
1.181202806;41.8592;259.7677
1.181202806;33.98049;255.4706
1.181202806;27.40626;251.1784
1.181202806;21.95144;246.8911
1.181202806;17.45304;242.6086
1.181202806;13.76781;238.331
0.677653523;2387.941;292.8672
0.677653523;2319.575;292.7153
0.677653523;2251.209;292.5594
0.677653523;2182.961;292.3994
0.677653523;2114.835;292.235
0.677653523;2046.838;292.0655
0.677653523;1978.978;291.8905
0.677653523;1911.262;291.7093
0.677653523;1843.701;291.5212
0.677653523;1776.303;291.3253
0.677653523;1709.079;291.1207
0.677653523;1642.041;290.9062
0.677653523;1575.203;290.6806
0.677653523;1508.578;290.4426
0.677653523;1442.183;290.1905
0.677653523;1376.036;289.9226
0.677653523;1310.156;289.6369
0.677653523;1244.566;289.3312
0.677653523;1211.489;289.1681
0.677653523;1194.457;289.0816
0.677653523;1185.808;289.0369
0.677653523;1181.448;289.0143
0.677653523;1180.352;289.0086
0.677653523;1179.803;289.0057
0.677653523;1179.803;289.0057
0.677653523;1177.605;288.9943
0.677653523;1176.508;288.9885
0.677653523;1174.313;288.9771
0.677653523;1169.931;288.9541
0.677653523;1161.201;288.908
0.677653523;1143.873;288.8148
0.677653523;1109.745;288.6251
0.677653523;1043.584;288.2319
0.677653523;979.5717;287.8158
0.677653523;915.9239;287.3624
0.677653523;852.7908;286.8677
0.677653523;790.2243;286.3266
0.677653523;728.2924;285.7328
0.677653523;667.075;285.0791
0.677653523;606.6668;284.3567
0.677653523;547.1817;283.555
0.677653523;488.7574;282.661
0.677653523;431.5618;281.6584
0.677653523;375.8025;280.5272
0.677653523;321.7382;279.2412
0.677653523;269.695;277.7669
0.677653523;220.0878;276.0601
0.677653523;173.4488;274.0617
0.677653523;161.5285;273.4664
0.677653523;154.6272;273.102
0.677653523;152.8456;273.0055
0.677653523;152.387;272.9804
0.677653523;152.387;272.9804
0.677653523;151.4856;272.8382
0.677653523;151.0453;272.7686
0.677653523;150.1684;272.6292
0.677653523;148.4289;272.3507
0.677653523;145.0061;271.7946
0.677653523;138.3809;270.686
0.677653523;125.971;268.4832
0.677653523;104.2089;264.1354
0.677653523;85.90245;259.8385
0.677653523;70.39346;255.5447
0.677653523;57.32578;251.2552
0.677653523;46.37593;246.9699
0.677653523;37.25499;242.6889
0.677653523;29.70566;238.4123
0.677653523;23.49956;234.14
0.677653523;18.43469;229.8724
0.677653523;14.33322;225.6094
0.629275402;2403.957;293.0597
0.629275402;2335.565;292.905
0.629275402;2267.172;292.7463
0.629275402;2198.897;292.5832
0.629275402;2130.742;292.4155
0.629275402;2062.714;292.2426
0.629275402;1994.821;292.064
0.629275402;1927.071;291.8791
0.629275402;1859.473;291.687
0.629275402;1792.036;291.487
0.629275402;1724.77;291.2782
0.629275402;1657.688;291.0594
0.629275402;1590.802;290.8296
0.629275402;1524.126;290.5872
0.629275402;1457.676;290.3309
0.629275402;1391.469;290.0589
0.629275402;1325.524;289.7694
0.629275402;1259.864;289.4602
0.629275402;1194.513;289.129
0.629275402;1129.498;288.773
0.629275402;1127.42;288.7611
0.629275402;1127.42;288.7611
0.629275402;1125.228;288.7487
0.629275402;1124.132;288.7424
0.629275402;1121.94;288.7299
0.629275402;1117.565;288.7048
0.629275402;1108.85;288.6543
0.629275402;1091.557;288.5525
0.629275402;1057.524;288.3452
0.629275402;991.6428;287.9157
0.629275402;928.0056;287.4616
0.629275402;864.7653;286.9663
0.629275402;802.0863;286.4255
0.629275402;740.0279;285.8332
0.629275402;678.6676;285.1823
0.629275402;618.0973;284.4643
0.629275402;558.4268;283.6691
0.629275402;499.7886;282.784
0.629275402;442.3445;281.7937
0.629275402;386.2936;280.6785
0.629275402;331.8839;279.4139
0.629275402;279.4271;277.9678
0.629275402;229.3193;276.2982
0.629275402;182.0678;274.3491
0.629275402;158.6961;273.1935
0.629275402;157.0421;273.1056
0.629275402;156.1214;273.0563
0.629275402;155.659;273.0314
0.629275402;155.659;273.0314
0.629275402;154.6269;272.8932
0.629275402;154.1687;272.822
0.629275402;153.2751;272.6827
0.629275402;151.5023;272.4042
0.629275402;148.0142;271.8481
0.629275402;141.262;270.7395
0.629275402;128.613;268.5369
0.629275402;106.427;264.1894
0.629275402;87.75824;259.893
0.629275402;71.93723;255.5997
0.629275402;58.6024;251.3107
0.629275402;47.42514;247.0258
0.629275402;38.11175;242.7452
0.629275402;30.40052;238.4689
0.629275402;24.05909;234.197
0.629275402;18.88185;229.9296
0.629275402;14.6877;225.6669
0.689969621;2880.152;295.1992
0.689969621;2811.11;295.0722
0.689969621;2742.068;294.9433
0.689969621;2673.109;294.8126
0.689969621;2604.236;294.6799
0.689969621;2535.451;294.5452
0.689969621;2466.761;294.4082
0.689969621;2398.168;294.2688
0.689969621;2329.679;294.1269
0.689969621;2261.299;293.9821
0.689969621;2193.034;293.8342
0.689969621;2124.89;293.6828
0.689969621;2056.873;293.5276
0.689969621;1988.993;293.3681
0.689969621;1921.255;293.2037
0.689969621;1853.67;293.0337
0.689969621;1819.646;292.9456
0.689969621;1802.272;292.8999
0.689969621;1801.722;292.8985
0.689969621;1801.722;292.8985
0.689969621;1799.501;292.8931
0.689969621;1798.392;292.8904
0.689969621;1796.173;292.885
0.689969621;1791.74;292.8742
0.689969621;1782.898;292.8524
0.689969621;1765.3;292.8087
0.689969621;1730.458;292.7197
0.689969621;1662.176;292.536
0.689969621;1595.32;292.343
0.689969621;1528.628;292.136
0.689969621;1462.162;291.9137
0.689969621;1395.938;291.6745
0.689969621;1329.975;291.4167
0.689969621;1264.295;291.1383
0.689969621;1198.922;290.8373
0.689969621;1133.883;290.5111
0.689969621;1069.21;290.1572
0.689969621;1004.938;289.7723
0.689969621;941.1079;289.353
0.689969621;877.7661;288.8951
0.689969621;814.9673;288.3939
0.689969621;752.7749;287.8437
0.689969621;691.2636;287.2378
0.689969621;630.522;286.5683
0.689969621;570.6558;285.8255
0.689969621;511.7925;284.9976
0.689969621;454.0872;284.07
0.689969621;397.7304;283.0243
0.689969621;342.959;281.8372
0.689969621;290.0701;280.4788
0.689969621;239.4403;278.9098
0.689969621;191.5515;277.078
0.689969621;147.0229;274.9134
0.689969621;125.2184;273.6108
0.689969621;119.0972;273.2065
0.689969621;117.4089;273.0916
0.689969621;116.9735;273.0617
0.689969621;116.9735;273.0617
0.689969621;116.0539;272.9093
0.689969621;115.7039;272.8384
0.689969621;115.0195;272.699
0.689969621;113.6621;272.4205
0.689969621;110.9925;271.8644
0.689969621;105.829;270.7557
0.689969621;96.17183;268.5528
0.689969621;79.28732;264.2045
0.689969621;65.1398;259.9072
0.689969621;53.20036;255.6133
0.689969621;43.17834;251.3237
0.689969621;34.81191;247.0386
0.689969621;27.86878;242.7578
0.689969621;22.14336;238.4815
0.689969621;17.45426;234.2097
0.689969621;13.64192;229.9426
0.683985312;2434.909;292.7317
0.683985312;2366.467;292.584
0.683985312;2298.025;292.4328
0.683985312;2229.697;292.278
0.683985312;2161.487;292.119
0.683985312;2093.401;291.9557
0.683985312;2025.446;291.7873
0.683985312;1957.631;291.6135
0.683985312;1889.963;291.4334
0.683985312;1822.451;291.2463
0.683985312;1755.107;291.0513
0.683985312;1687.941;290.8475
0.683985312;1620.964;290.6337
0.683985312;1554.192;290.4086
0.683985312;1487.638;290.1707
0.683985312;1421.319;289.9184
0.683985312;1355.253;289.6498
0.683985312;1289.462;289.363
0.683985312;1256.288;289.2102
0.683985312;1239.221;289.1293
0.683985312;1237.049;289.1189
0.683985312;1235.951;289.1136
0.683985312;1235.401;289.1109
0.683985312;1235.401;289.1109
0.683985312;1233.2;289.1004
0.683985312;1232.101;289.0951
0.683985312;1229.903;289.0846
0.683985312;1225.515;289.0634
0.683985312;1216.77;289.0209
0.683985312;1199.407;288.9351
0.683985312;1165.187;288.7603
0.683985312;1098.754;288.3981
0.683985312;1034.377;288.0149
0.683985312;970.3336;287.598
0.683985312;906.7617;287.1439
0.683985312;843.7064;286.648
0.683985312;781.2272;286.1051
0.683985312;719.3934;285.5087
0.683985312;658.2867;284.8513
0.683985312;598.0045;284.1241
0.683985312;538.6637;283.316
0.683985312;480.4058;282.4136
0.683985312;423.404;281.4003
0.683985312;367.8724;280.2551
0.683985312;314.0784;278.951
0.683985312;262.3594;277.4531
0.683985312;213.1454;275.7152
0.683985312;166.9881;273.6755
0.683985312;155.1996;273.0661
0.683985312;154.3274;273.0193
0.683985312;153.8659;272.9944
0.683985312;153.8659;272.9944
0.683985312;152.7767;272.858
0.683985312;152.3148;272.786
0.683985312;151.424;272.6467
0.683985312;149.6568;272.3682
0.683985312;146.1804;271.812
0.683985312;139.4535;270.7034
0.683985312;126.8607;268.5007
0.683985312;104.8047;264.1528
