Specific Gravity,Pressure (psia),LOG P,Hydrate Temperature (K),LOWESS_Predicted,Residual,Outlier
0.9,700.0,6.551080335,290.7888889,286.9388564412431,3.850032458756914,False
0.8,848.0,6.742880636,290.7888889,288.4985284186914,2.2903604813085963,False
0.7,920.0,6.82437367,290.7888889,289.0831311780583,1.7057577219417226,False
0.6,1300.0,7.170119543,290.7888889,291.25710594512685,0.4682170451268348,False
1.0,673.0,6.51174533,291.1222222,286.64126922939,4.480952970610019,False
0.9,748.0,6.617402978,291.1222222,287.4539814634908,3.668240736509233,False
0.8,900.0,6.802394763,291.1222222,288.9179994918555,2.2042227081445276,False
0.7,970.0,6.877296071,291.1222222,289.4943777511354,1.6278444488646073,False
0.6,1350.0,7.207859871,291.1222222,291.64125262976455,0.5190304297645412,False
1.0,775.0,6.652863029,291.4833333,287.72996342071394,3.7533698792860832,False
0.9,800.0,6.684611728,291.4833333,287.9901051905508,3.4932281094492055,False
0.8,974.0,6.881411304,291.4833333,289.5223469146666,1.960986385333399,False
0.7,1010.0,6.91770561,291.4833333,289.704195393532,1.7791379064680086,False
0.6,1420.0,7.258412151,291.4833333,291.9082259438195,0.4248926438194758,False
1.0,848.0,6.742880636,291.8166667,288.4985284186914,3.3181382813085634,False
0.9,873.0,6.771935556,291.8166667,288.7033580183657,3.113308681634294,False
0.8,1090.0,6.993932975,291.8166667,290.0306238405645,1.7860428594354971,False
0.7,1100.0,7.003065459,291.8166667,290.063303688259,1.753363011740987,False
0.6,1476.0,7.297091005,291.8166667,291.97937244137256,0.16270574137257654,False
1.0,900.0,6.802394763,292.1777778,288.9179994918555,3.2597783081445186,False
0.9,900.0,6.802394763,292.1777778,288.9179994918555,3.2597783081445186,False
0.8,1192.0,7.083387848,292.1777778,290.38513240154634,1.792645398453658,False
0.7,1190.0,7.081708586,292.1777778,290.3723539870061,1.8054238129939222,False
0.6,1560.0,7.3524411,292.1777778,292.2541231302735,0.07634533027351154,False
1.0,948.0,6.854354502,292.5111111,289.3189629410238,3.192148158976181,False
0.9,974.0,6.881411304,292.5111111,289.5223469146666,2.988764185333366,False
0.8,1280.0,7.154615357,292.5111111,291.07924521129377,1.431865888706227,False
0.7,1300.0,7.170119543,292.5111111,291.25710594512685,1.2540051548731412,False
0.6,1680.0,7.426549072,292.5111111,292.9615180621104,0.4504069621103781,False
1.0,1000.0,6.907755279,292.8722222,289.65951586395227,3.212706336047745,False
0.9,1010.0,6.91770561,292.8722222,289.704195393532,3.168026806467992,False
0.8,1300.0,7.170119543,292.8722222,291.25710594512685,1.6151162548731577,False
0.7,1350.0,7.207859871,292.8722222,291.64125262976455,1.2309695702354588,False
0.6,1830.0,7.512071246,292.8722222,293.63201088441076,0.7597886844107506,False
1.0,1092.0,6.995766156,293.2055556,290.0373433251749,3.168212274825123,False
0.9,1090.0,6.993932975,293.2055556,290.0306238405645,3.1749317594355375,False
0.8,1410.0,7.251344983,293.2055556,291.8742283314436,1.3313272685564357,False
0.7,1470.0,7.29301768,293.2055556,291.97746218279025,1.2280934172097773,False
0.6,1980.0,7.590852124,293.2055556,293.90144366516023,0.6958880651602044,False
1.0,1189.0,7.080867897,293.5666667,290.3668115922809,3.199855107719088,False
0.9,1189.0,7.080867897,293.5666667,290.3668115922809,3.199855107719088,False
0.8,1476.0,7.297091005,293.5666667,291.97937244137256,1.5872942586274235,False
0.7,1550.0,7.34601021,293.5666667,292.2027605289076,1.363906171092367,False
0.6,2180.0,7.687080156,293.5666667,294.1704841747908,0.6038174747907874,False
1.0,1296.0,7.167037877,293.9,291.22092897108286,2.6790710289171216,False
0.9,1296.0,7.167037877,293.9,291.22092897108286,2.6790710289171216,False
0.8,1542.0,7.340835554,293.9,292.1649427362916,1.73505726370837,False
0.7,1680.0,7.426549072,293.9,292.9615180621104,0.9384819378896054,False
0.6,2350.0,7.762170607,293.9,294.62312219640944,0.723122196409463,False
1.0,1414.0,7.254177846,294.2611111,291.88828712059615,2.3728239794038473,False
0.9,1414.0,7.254177846,294.2611111,291.88828712059615,2.3728239794038473,False
0.8,1681.0,7.427144133,294.2611111,292.96758994821965,1.2935211517803396,False
0.7,1750.0,7.467371067,294.2611111,293.4286457091053,0.8324653908946971,False
0.6,2500.0,7.824046011,294.2611111,295.1629020785557,0.9017909785557094,False
1.0,1476.0,7.297091005,294.5944444,291.97937244137256,2.615071958627425,False
0.9,1418.0,7.257002707,294.5944444,291.90136969950464,2.6930747004953446,False
0.8,1834.0,7.514254653,294.5944444,293.6278323413395,0.9666120586604734,False
0.7,1850.0,7.522940918,294.5944444,293.6215697376311,0.9728746623688949,False
0.6,2700.0,7.901007052,294.5944444,295.9379933363741,1.343548936374134,False
1.0,1681.0,7.427144133,294.9555556,292.96758994821965,1.987965651780371,False
0.9,1542.0,7.340835554,294.9555556,292.1649427362916,2.790612863708418,False
0.8,1915.0,7.557472902,294.9555556,293.77423888304673,1.1813167169532903,False
0.7,1920.0,7.560080465,294.9555556,293.78991318554193,1.165642414458091,False
0.6,2851.0,7.955425089,294.9555556,296.47754076672,1.5219851667199578,False
1.0,1834.0,7.514254653,295.2888889,293.6278323413395,1.6610565586605048,False
0.9,1681.78,7.427608035,295.2888889,292.97233239363555,2.3165565063644635,False
0.8,2000.0,7.60090246,295.2888889,293.9315898048503,1.357299095149699,False
0.7,2200.0,7.696212639,295.2888889,294.2093702518486,1.0795186481514065,False
1.0,1915.0,7.557472902,295.65,293.77423888304673,1.8757611169532424,False
0.9,1834.0,7.514254653,295.65,293.6278323413395,2.0221676586604644,False
0.8,2180.0,7.687080156,295.65,294.1704841747908,1.479515825209205,False
0.7,2320.0,7.749322465,295.65,294.5254132706833,1.1245867293166611,False
1.0,2000.0,7.60090246,295.9833333,293.9315898048503,2.051743495149708,False
0.9,1915.0,7.557472902,295.9833333,293.77423888304673,2.209094416953292,False
0.8,2328.0,7.752764809,295.9833333,294.55199438345886,1.431338916541165,False
0.7,2450.0,7.803843304,295.9833333,294.953020566492,1.0303127335080262,False
1.0,2213.0,7.70210434,296.3444444,294.23803308576584,2.106411314234151,False
0.9,2213.0,7.70210434,296.3444444,294.23803308576584,2.106411314234151,False
0.8,2705.0,7.902857191,296.3444444,295.955251671391,0.38919272860897536,False
0.7,2700.0,7.901007052,296.3444444,295.9379933363741,0.406451063625866,False
1.0,2449.0,7.803435057,296.6777778,294.9495490664743,1.7282287335257251,False
0.9,2450.0,7.803843304,296.6777778,294.953020566492,1.7247572335080008,False
0.7,2800.0,7.937374696,296.6777778,296.2970164877527,0.38076131224727305,False
1.0,2710.0,7.904703914,297.0388889,295.97273801391236,1.0661508860876552,False
0.9,2710.0,7.904703914,297.0388889,295.97273801391236,1.0661508860876552,False
0.7,2900.0,7.972466016,297.0388889,296.65224696301743,0.38664193698258487,False
1.0,2850.0,7.955074273,297.3722222,296.4739020200372,0.8983201799628091,False
1.0,3000.0,8.006367568,297.7333333,296.997076552763,0.7362567472370074,False
0.865546229,2725.124,7.910269211,297.3086,296.0264923285468,1.2821076714532182,False
0.865546229,2656.269,7.884677786,297.174,295.7885005174725,1.3854994825274503,False
0.865546229,2587.415,7.858414587,297.037,295.5333548720194,1.503645127980576,False
0.865546229,2518.653,7.831479514,296.8975,295.2459055160602,1.651594483939789,False
0.865546229,2449.986,7.803837589,296.7554,294.952973516551,1.8024264834489827,False
0.865546229,2381.418,7.775451388,296.6104,294.7196990007292,1.8907009992708481,False
0.865546229,2312.956,7.746281639,296.4625,294.50294371430016,1.9595562856998185,False
0.865546229,2244.603,7.716283947,296.3115,294.3084724885796,2.0030275114204414,False
0.865546229,2176.367,7.685412252,296.1569,294.16507190760905,1.9918280923909606,False
0.865546229,2108.253,7.653614921,295.9987,294.08340544675286,1.9152945532471222,False
0.865546229,2040.269,7.620836941,295.8364,293.99903756017795,1.8373624398220727,False
0.865546229,1972.422,7.587017508,295.6698,293.88730460425984,1.7824953957401704,False
0.865546229,1904.721,7.55209082,295.4984,293.74045362708915,1.757946372910851,False
0.865546229,1837.175,7.515984345,295.3217,293.6264433157176,1.6952566842824126,False
0.865546229,1820.093,7.506642878,295.2761,293.64230066040017,1.6337993395998183,False
0.865546229,1811.306,7.501803411,295.2525,293.64641437667785,1.6060856233221443,False
0.865546229,1809.096,7.500582552,295.2465,293.64444834418566,1.602051655814364,False
0.865546229,1808.645,7.500333225,295.2453,293.6445262977905,1.6007737022094943,False
0.865546229,1806.876,7.499354666,295.2417,293.6452070408455,1.5964929591544887,False
0.865546229,1805.767,7.498740711,295.2393,293.6462876486191,1.5930123513809349,False
0.865546229,1803.504,7.497486718,295.2342,293.64835586545786,1.5858441345421284,False
0.865546229,1798.901,7.494931202,295.2238,293.64421061906245,1.5795893809375343,False
0.865546229,1789.42,7.489646824,295.2023,293.6293835588419,1.5729164411580996,False
0.865546229,1769.58,7.478497509,295.1566,293.56215999472397,1.5944400052760557,False
0.865546229,1727.56,7.454465287,295.0567,293.25883199026526,1.7978680097347137,False
0.865546229,1639.059,7.401877576,294.8309,292.6661488949414,2.164751105058599,False
0.865546229,1554.684,7.349027589,294.5942,292.2260463678436,2.3681536321564067,False
0.865546229,1475.896,7.297020542,294.3514,291.9793669524419,2.372033047558091,False
0.865546229,1399.537,7.243896747,294.0934,291.8345015355924,2.2588984644075936,False
0.865546229,1324.378,7.188698194,293.815,291.4661082422256,2.3488917577744246,False
0.865546229,1249.867,7.130792425,293.5119,290.8356510278132,2.6762489721868405,False
0.865546229,1184.981,7.07748202,293.2231,290.340465381417,2.8826346185829834,False
0.865546229,1119.997,7.021081286,292.908,290.11432744093435,2.7936725590656692,False
0.865546229,1055.408,6.961682701,292.5659,289.89867618643706,2.6672238135629414,False
0.865546229,991.2271,6.898943671,292.1936,289.6186646040836,2.574935395916384,False
0.865546229,927.4972,6.832489776,291.788,289.1460229952303,2.6419770047697284,False
0.865546229,864.2668,6.761881517,291.3448,288.6372467291118,2.7075532708882406,False
0.865546229,801.5922,6.6866,290.8597,288.00740282512857,2.85229717487141,False
0.865546229,739.539,6.606027019,290.3269,287.36833599126214,2.9585640087378806,False
0.865546229,678.1846,6.519419522,289.7401,286.6964304066126,3.043669593387392,False
0.865546229,617.621,6.425875001,289.0914,286.0726003348616,3.018799665138431,False
0.865546229,557.958,6.324283691,288.3711,285.1203507895566,3.2507492104434164,False
0.865546229,499.3286,6.213264396,287.5676,284.02116594398797,3.5464340560120604,False
0.865546229,441.8947,6.091071618,286.6664,282.84480368102436,3.8215963189756508,False
0.865546229,385.8558,5.955463725,285.649,281.74953828217247,3.899461717827535,False
0.865546229,331.4603,5.803508044,284.4924,280.6306613749846,3.8617386250153913,False
0.865546229,279.0204,5.631284897,283.1667,279.59573516481106,3.5709648351889314,False
0.865546229,228.933,5.433429384,281.6328,278.55010071735444,3.0826992826455353,False
0.865546229,181.7065,5.202392748,279.8395,276.60466981255655,3.2348301874434355,False
0.865546229,137.9942,4.927211655,277.7181,273.70855605075917,4.009543949240822,False
0.865546229,98.6308,4.591383586,275.1763,273.1905949286939,1.9857050713061426,False
0.865546229,79.85525,4.380215621,273.6156,271.43642070584303,2.1791792941569383,False
0.865546229,74.53891,4.311321271,273.1138,269.23529979215584,3.8785002078441835,False
0.865546229,74.53891,4.311321271,273.1138,269.23529979215584,3.8785002078441835,False
0.865546229,73.88584,4.302521199,272.9543,268.870573840764,4.083726159235994,False
0.865546229,73.66424,4.299517471,272.8839,268.74322600615017,4.140673993849816,False
0.865546229,73.2276,4.293572399,272.7445,268.5472294921091,4.197270507890892,False
0.865546229,72.36158,4.281675496,272.466,268.15194900306545,4.314050996934554,False
0.865546229,70.65821,4.257854309,271.9099,267.19573885192654,4.714161148073458,False
0.865546229,67.36335,4.210101101,270.8013,265.3329553324008,5.46834466759924,False
0.865546229,61.20002,4.114147516,268.5986,261.689019183685,6.909580816314985,False
0.865546229,50.42152,3.920418068,264.2512,255.00745305138673,9.24374694861325,False
0.865546229,41.38835,3.72299944,259.9552,249.0734191103417,10.881780889658302,False
0.865546229,33.76463,3.519413805,255.6627,244.12086295578447,11.541837044215526,False
0.865546229,27.3664,3.309315984,251.3747,239.9744460471891,11.400253952810885,False
0.865546229,22.02746,3.092289857,247.0913,236.51862643622042,10.572673563779574,False
0.865546229,17.59994,2.867895493,242.8125,233.65200039801783,9.160499601982167,False
0.865546229,13.95263,2.635668021,238.5382,231.2879663270479,7.250233672952078,False
0.863260746,2647.555,7.881391852,296.2776,295.7584707814488,0.5191292185511998,False
0.863260746,2578.802,7.855080229,296.1433,295.49898236163807,0.6443176383619402,False
0.863260746,2510.05,7.828057952,296.0065,295.20823534941303,0.7982646505869866,False
0.863260746,2441.395,7.800324876,295.8673,294.91773754243536,0.9495624575646389,False
0.863260746,2372.84,7.771842829,295.7255,294.6935256644132,1.031974335586824,False
0.863260746,2304.391,7.742571712,295.5809,294.4760529104577,1.104847089542261,False
0.863260746,2236.053,7.712467537,295.4333,294.28847015958104,1.1448298404189359,False
0.863260746,2167.831,7.681482407,295.2826,294.14996641221916,1.1326335877808447,False
0.863260746,2099.733,7.649565473,295.1285,294.07421565834136,1.0542843416586152,False
0.863260746,2031.766,7.616660645,294.9708,293.98432914058844,0.9864708594115541,False
0.863260746,1963.937,7.582706411,294.8091,293.8695829709774,0.9395170290226247,False
0.863260746,1896.255,7.547636167,294.6431,293.71741575606507,0.9256842439349384,False
0.863260746,1828.729,7.511376469,294.4725,293.6319875984377,0.8405124015623073,False
0.863260746,1761.369,7.473846627,294.2967,293.511421566266,0.7852784337339926,False
0.863260746,1761.369,7.473846627,294.2967,293.511421566266,0.7852784337339926,False
0.863260746,1759.228,7.472630355,294.2918,293.49730586861784,0.7944941313821801,False
0.863260746,1758.119,7.471999767,294.2894,293.490609597854,0.7987904021459826,False
0.863260746,1755.889,7.47073056,294.2844,293.473866157104,0.8105338428960067,False
0.863260746,1751.411,7.468177028,294.2743,293.43911810088434,0.8351818991156392,False
0.863260746,1742.384,7.463009569,294.2539,293.36966993886216,0.8842300611378278,False
0.863260746,1724.071,7.452443634,294.212,293.2327381234343,0.9792618765657153,False
0.863260746,1686.549,7.430439708,294.1234,293.00129652986567,1.1221034701343342,False
0.863260746,1608.777,7.383229542,293.9276,292.48134336927643,1.4462566307235534,False
0.863260746,1531.295,7.333869062,293.7144,292.11235312239023,1.60204687760978,False
0.863260746,1455.439,7.283062852,293.4857,291.9771768649903,1.508523135009682,False
0.863260746,1380.459,7.230171332,293.2376,291.7657223017131,1.471877698286903,False
0.863260746,1305.894,7.174643143,292.9663,291.3108240974989,1.6554759025011094,False
0.863260746,1240.716,7.123443911,292.7065,290.7655540078667,1.9409459921333223,False
0.863260746,1175.441,7.069398675,292.4224,290.29569140228614,2.1267085977138436,False
0.863260746,1110.532,7.012594459,292.1133,290.08986675398506,2.0234332460149176,False
0.863260746,1045.999,6.952727689,291.7763,289.85834802409425,1.917951975905737,False
0.863260746,981.8808,6.889469916,291.4083,289.5680010650365,1.8402989349634709,False
0.863260746,918.2207,6.822437776,291.0057,289.06817434355037,1.9375256564496226,False
0.863260746,855.0679,6.751180881,290.5642,288.5591966380325,2.0050033619675105,False
0.863260746,792.4798,6.675167016,290.0789,287.9093127979111,2.1695872020888487,False
0.863260746,730.5236,6.593761537,289.5439,287.27330273793143,2.270597262068577,False
0.863260746,669.2787,6.506200565,288.9524,286.60287404302903,2.3495259569709788,False
0.863260746,608.8394,6.411554522,288.2958,285.96114510632,2.3346548936800104,False
0.863260746,549.3186,6.308678601,287.5642,284.97681998796736,2.5873800120326678,False
0.863260746,490.8531,6.196144898,286.7451,283.8464329478568,2.898667052143196,False
0.863260746,433.6097,6.072144821,285.8231,282.68968351068287,3.133416489317142,False
0.863260746,377.7942,5.934349603,284.7788,281.57546059534496,3.2033394046550256,False
0.863260746,323.6633,5.779703778,283.5878,280.47866617721724,3.1091338227827805,False
0.863260746,271.5402,5.604110195,282.2184,279.44530901124824,2.7730909887517328,False
0.863260746,221.8363,5.401939722,280.6296,278.3875295890458,2.2420704109541703,False
0.863260746,175.0789,5.165236729,278.7666,276.1795132955052,2.587086704494766,False
0.863260746,131.9456,4.882389716,276.5565,273.6288587234461,2.9276412765539135,False
0.863260746,93.30004,4.535820537,273.9005,273.0681031023275,0.8323968976725382,False
0.863260746,83.62307,4.426319439,273.0776,272.34059286787004,0.7370071321299747,False
0.863260746,83.24821,4.421826627,273.044,272.26068688537384,0.7833131146261394,False
0.863260746,83.24821,4.421826627,273.044,272.26068688537384,0.7833131146261394,False
0.863260746,82.60968,4.414126865,272.8793,272.13419114258306,0.7451088574169376,False
0.863260746,82.36462,4.411155976,272.8093,272.07801220315923,0.7312877968407747,False
0.863260746,81.8786,4.405237662,272.6699,271.98157147552985,0.6883285244701369,False
0.863260746,80.91461,4.393394401,272.3914,271.77717522521294,0.6142247747870329,False
0.863260746,79.01839,4.36968061,271.8353,271.19938603516425,0.6359139648357655,False
0.863260746,75.34997,4.322143527,270.7267,269.63867521017926,1.0880247898207358,False
0.863260746,68.48584,4.226627009,268.5238,265.9700293242362,2.553770675763815,False
0.863260746,56.47459,4.033790802,264.1758,258.82195828374927,5.353841716250713,False
0.863260746,46.40031,3.83730614,259.879,252.32519727856638,7.553802721433641,False
0.863260746,37.89113,3.634717048,255.5857,246.8002597641161,8.785440235883897,False
0.863260746,30.74361,3.425682168,251.297,242.16205247863851,9.134947521361482,False
0.863260746,24.77388,3.209789872,247.0129,238.2962005714416,8.7166994285584,False
0.863260746,19.81831,2.986606258,242.7333,235.0885885877677,7.644711412232311,False
0.863260746,15.73161,2.755672064,238.4583,232.44140488649555,6.016895113504461,False
0.85224792,2667.651,7.888953589,296.2095,295.8269163800453,0.38258361995468704,False
0.85224792,2598.872,7.862832784,296.0756,295.579888623713,0.49571137628703354,False
0.85224792,2530.092,7.836010945,295.9392,295.29654770400697,0.6426522959930594,False
0.85224792,2461.409,7.808489229,295.8005,294.99920736452765,0.8012926354723504,False
0.85224792,2392.825,7.780229955,295.6593,294.7540253484767,0.905274651523257,False
0.85224792,2324.344,7.751193128,295.5155,294.54012070023714,0.9753792997628352,False
0.85224792,2255.973,7.721336644,295.3688,294.33721546411255,1.0315845358874753,False
0.85224792,2187.717,7.690613813,295.2191,294.1837127506933,1.0353872493067229,False
0.85224792,2119.582,7.658974178,295.0661,294.0918981402927,0.974201859707307,False
0.85224792,2051.576,7.626363557,294.9096,294.0110903033328,0.8985096966671904,False
0.85224792,1983.706,7.592722091,294.7493,293.90901240244284,0.8402875975571646,False
0.85224792,1915.98,7.55798452,294.5847,293.7763608225435,0.808339177456503,False
0.85224792,1848.407,7.522079466,294.4154,293.6217813180406,0.7936186819594013,False
0.85224792,1780.997,7.484928599,294.2407,293.6010033033761,0.6396966966239006,False
0.85224792,1747.056,7.465687365,294.1504,293.40630407930337,0.7440959206966227,False
0.85224792,1744.878,7.464439918,294.1446,293.38901945078345,0.7555805492165746,False
0.85224792,1743.77,7.463804715,294.1416,293.3804865265513,0.7611134734486882,False
0.85224792,1743.77,7.463804715,294.1416,293.3804865265513,0.7611134734486882,False
0.85224792,1741.551,7.462531374,294.1362,293.36323133619106,0.7729686638089106,False
0.85224792,1740.442,7.461894383,294.1336,293.3547739033785,0.7788260966215148,False
0.85224792,1738.219,7.460616305,294.1284,293.33814814469906,0.7902518553009372,False
0.85224792,1733.766,7.4580512,294.1178,293.30476563789426,0.813034362105725,False
0.85224792,1724.838,7.452888412,294.0964,293.23836076185125,0.8580392381487627,False
0.85224792,1706.889,7.442427694,294.0529,293.1173706842478,0.9355293157522055,False
0.85224792,1670.645,7.420965058,293.9625,292.9005697076727,1.061930292327304,False
0.85224792,1596.872,7.375801995,293.7669,292.42427861706096,1.3426213829390576,False
0.85224792,1522.982,7.328425534,293.5538,292.0793261267773,1.4744738732227347,False
0.85224792,1449.291,7.27882975,293.3219,291.97142272366,1.3504772763400297,False
0.85224792,1383.418,7.232312528,293.0962,291.7765917420307,1.3196082579693211,False
0.85224792,1317.494,7.183486726,292.8508,291.41035712019357,1.440442879806426,False
0.85224792,1251.87,7.132393712,292.5849,290.8523038777272,1.7325961222728097,False
0.85224792,1186.559,7.078812801,292.296,290.3503883501417,1.9456116498582787,False
0.85224792,1121.587,7.022499926,291.9819,290.11711501553106,1.8647849844689404,False
0.85224792,1056.987,6.963177687,291.6398,289.9037886170724,1.736011382927586,False
0.85224792,992.7955,6.900524701,291.2664,289.62793409099083,1.6384659090091418,False
0.85224792,929.054,6.834166864,290.8582,289.159075901233,1.6991240987670153,False
0.85224792,865.8107,6.763666293,290.4109,288.6494310424982,1.7614689575018474,False
0.85224792,803.1217,6.688506259,289.9197,288.0242492384428,1.8954507615571856,False
0.85224792,741.0524,6.608071338,289.3788,287.38403573761957,1.9947642623804427,False
0.85224792,679.6799,6.521621952,288.7814,286.7112921011587,2.070107898841343,False
0.85224792,619.0956,6.428259703,288.1194,286.0919974396068,2.0274025603931705,False
0.85224792,559.4091,6.326881048,287.3827,285.14565789452183,2.2370421054781673,False
0.85224792,500.7525,6.216111967,286.5594,284.0504132143155,2.508986785684499,False
0.85224792,443.2871,6.094217641,285.6344,282.87293258267385,2.7614674173261733,False
0.85224792,387.2113,5.958970539,284.5891,281.7789334284127,2.810166571587274,False
0.85224792,332.772,5.807457571,283.3998,280.65494584820004,2.7448541517999843,False
0.85224792,280.2798,5.63578839,282.036,279.6228458122684,2.4131541877316067,False
0.85224792,230.1292,5.43864089,280.4579,278.5759179117816,1.8819820882184217,False
0.85224792,182.8254,5.208531599,278.6131,276.67291062358584,1.9401893764141391,False
0.85224792,139.0178,4.934601982,276.4309,273.7322018740114,2.698698125988585,False
0.85224792,99.53614,4.600520794,273.8159,273.20671158306885,0.609188416931147,False
0.85224792,94.4477,4.548046242,273.4115,273.1001159813191,0.31138401868088295,False
0.85224792,91.27166,4.513840334,273.1489,273.0057376231281,0.1431623768719419,False
0.85224792,90.46274,4.504938053,273.0807,272.97731591495847,0.10338408504151175,False
0.85224792,90.05198,4.500387059,273.0459,272.963978772301,0.08192122769901289,False
0.85224792,90.05198,4.500387059,273.0459,272.963978772301,0.08192122769901289,False
0.85224792,89.35445,4.492611045,272.8789,272.9338591683914,0.05495916839140591,False
0.85224792,89.09053,4.489653044,272.8088,272.93075289337463,0.1219528933746119,False
0.85224792,88.56749,4.48376486,272.6695,272.8917783969249,0.22227839692487805,False
0.85224792,87.53002,4.47198182,272.391,272.82217876246466,0.43117876246463993,False
0.85224792,85.48908,4.448388648,271.8349,272.62195261067313,0.787052610673129,False
0.85224792,81.54,4.401093697,270.7262,271.8975014719088,1.171301471908805,False
0.85224792,74.14817,4.306065389,268.5235,269.0155366731637,0.4920366731636818,False
0.85224792,61.20459,4.114222187,264.1756,261.6915921435134,2.484007856486585,False
0.85224792,50.33785,3.918757279,259.8789,254.9537355688113,4.925164431188676,False
0.85224792,41.15017,3.717228058,255.5858,248.91857371754088,6.667226282459126,False
0.85224792,33.42481,3.509298439,251.2971,243.90041164293422,7.396688357065784,False
0.85224792,26.96561,3.29456235,247.013,239.7149517928772,7.298048207122804,False
0.85224792,21.59779,3.072590995,242.7334,236.24051581486546,6.492884185134528,False
0.85224792,17.16601,2.842931266,238.4583,233.37089446479317,5.087405535206841,False
0.806715049,13.53262,2.605103067,234.188,231.01552519364793,3.1724748063520565,False
0.806715049,2639.683,7.878414113,294.8364,295.73080866554244,0.8944086655424144,False
0.806715049,2570.941,7.852027259,294.7014,295.4671804516223,0.7657804516223337,False
0.806715049,2502.199,7.824925224,294.564,295.1728814575737,0.6088814575736592,False
0.806715049,2433.555,7.79710843,294.4242,294.8903056416532,0.46610564165320056,False
0.806715049,2365.012,7.768538375,294.2818,294.66965823845004,0.3878582384500646,False
0.806715049,2296.575,7.739174162,294.1367,294.45183756475654,0.315137564756526,False
0.806715049,2228.25,7.708971803,293.9886,294.27129772957744,0.28269772957742134,False
0.806715049,2160.042,7.677882945,293.8373,294.13853439848265,0.30123439848262024,False
0.806715049,2091.959,7.645856227,293.6825,294.0651750623713,0.3826750623712769,False
0.806715049,2024.007,7.612834489,293.5239,293.9765914920747,0.4526914920746776,False
0.806715049,1956.195,7.578756539,293.3611,293.85530758396806,0.4942075839680342,False
0.806715049,1888.53,7.543554028,293.1936,293.68697025619076,0.493370256190758,False
0.806715049,1821.022,7.507153161,293.0208,293.6421550296931,0.6213550296930634,False
0.806715049,1753.682,7.469472857,292.842,293.4561197206873,0.614119720687313,False
0.806715049,1719.772,7.449947003,292.7492,293.2019287488401,0.4527287488401157,False
0.806715049,1702.439,7.439817208,292.7011,293.08953569165124,0.3884356916512388,False
0.806715049,1702.439,7.439817208,292.7011,293.08953569165124,0.3884356916512388,False
0.806715049,1700.242,7.438525873,292.6954,293.0754021537975,0.38000215379747715,False
0.806715049,1699.134,7.437873988,292.6926,293.07031017753934,0.37771017753931346,False
0.806715049,1696.912,7.436565408,292.687,293.0601994437724,0.37319944377236425,False
0.806715049,1692.466,7.433941916,292.6757,293.0350605553077,0.3593605553077168,False
0.806715049,1683.555,7.428662908,292.653,292.98427718607206,0.33127718607204315,False
0.806715049,1665.667,7.417980923,292.6066,292.8652933277834,0.2586933277833623,False
0.806715049,1629.618,7.396100911,292.5104,292.60076123826644,0.09036123826643916,False
0.806715049,1556.379,7.350117248,292.3027,292.2359491889427,0.06675081105731806,False
0.806715049,1490.07,7.306578378,292.099,291.99420123124827,0.10479876875172067,False
0.806715049,1423.732,7.261036872,291.8784,291.92013286926675,0.04173286926675246,False
0.806715049,1357.658,7.213516435,291.6401,291.67747236523275,0.037372365232727134,False
0.806715049,1291.856,7.163835223,291.3822,291.1837856849538,0.19841431504619322,False
0.806715049,1226.351,7.111798372,291.1026,290.64964362914924,0.4529563708507567,False
0.806715049,1161.168,7.057181674,290.7989,290.2349181464663,0.5639818535336758,False
0.806715049,1096.337,6.999729902,290.4686,290.05141873987907,0.4171812601209126,False
0.806715049,1031.892,6.939149289,290.1087,289.79948034589637,0.3092196541036287,False
0.806715049,967.8711,6.875098917,289.716,289.4781288336671,0.2378711663329227,False
0.806715049,904.3178,6.807180847,289.2864,288.95372268220274,0.33267731779727683,False
0.806715049,841.2837,6.73492894,288.8156,288.4324791554052,0.38312084459482776,False
0.806715049,778.828,6.657790226,288.2983,287.76836244903905,0.5299375509609376,False
0.806715049,717.0207,6.57510471,287.7284,287.12764856345416,0.6007514365458633,False
0.806715049,655.9439,6.486075267,287.0983,286.47234157021006,0.6259584297899323,False
0.806715049,595.6957,6.389729966,286.3994,285.7494080745136,0.6499919254864039,False
0.806715049,536.3939,6.284868779,285.6207,284.74669848715104,0.8740015128489631,False
0.806715049,478.181,6.169989322,284.7491,283.5842735032196,1.1648264967803925,False
0.806715049,421.2317,6.043183039,283.768,282.46344512375197,1.3045548762480053,False
0.806715049,365.7619,5.901982575,282.6566,281.309761088405,1.3468389115950004,False
0.806715049,312.0412,5.74313523,281.3882,280.2516202836988,1.1365797163011848,False
0.806715049,260.4102,5.56225808,279.9284,279.228442156881,0.699957843119023,False
0.806715049,211.303,5.353293122,278.2316,278.13248998111254,0.0991100188874725,False
0.806715049,165.2768,5.107621644,276.237,275.4735997305764,0.7634002694236415,False
0.806715049,123.0472,4.812568022,273.8626,273.4410292112599,0.4215707887400981,False
0.806715049,112.3502,4.721620779,273.1386,273.28771732408467,0.1491173240846706,False
0.806715049,110.7352,4.707141766,273.0238,273.286373507844,0.26257350784402433,False
0.806715049,110.3051,4.703250163,272.9929,273.2870922598691,0.29419225986907804,False
0.806715049,110.3051,4.703250163,272.9929,273.2870922598691,0.29419225986907804,False
0.806715049,109.4944,4.695873406,272.8361,273.2866079076659,0.45050790766589444,False
0.806715049,109.1715,4.69292004,272.7658,273.2868012117848,0.5210012117847782,False
